year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.53263,.34966,.66154,1.10043,.46353,.30383,.43144,1.40052,.48144,.32613,.22835,.37455,.37003,.91191,.18766,.13959,.17495,.52200999,.29725,.53036999,.47549999,.95948001,.87930998,.71459001,1.2570094,2.4656506,2.8479136,2.8408063,1.5997499,.28302999,.45942414,9.51605,2.6702459,.46560001,.71090999,.09963019,1.3678268,1.1437657,.51712736,1.39677,2.13454,2.0537392,1.3528508,.90392,.38211,.21212,.95521999,1.31555,.72801,1.3281,3.3602,.59448998,2.26854,1.67763,.97072001,.7034,5.16921,2.37034,3.64687,1.40037,1.25059,.57453995,2.64008,.46702,2.23879,1.114,.34545,.71926999,6.6775601
76,.63245203,.22321128,.68110527,.86485568,.42195308,.51673649,.52507703,1.8431469,.37791228,.26441417,.26279877,.30032985,.38746935,.76734242,.17654978,.17962106,.20151027,.49327874,.42147319,.59713783,.44421255,.87405556,.77405863,.9772153,1.3949405,3.3251494,4.0228931,2.2993387,2.6893458,.24058216,1.1997295,5.9826446,2.7161843,1.2881916,1.3049741,.3333765,1.3373568,1.0641162,.14814848,2.2733825,3.5555667,.90048127,1.7342507,.97685508,.44940402,.12618336,.70996798,.72784877,7.4551793,2.5015934,2.6043717,.69522506,1.7887631,1.2793186,.95627448,.73777579,3.3093107,1.3380155,3.9715767,1.0051427,.70326085,.66630974,1.6607331,.46412312,3.2253865,1.2135431,.31413375,.78259012,7.212096
77,.55992393,.23433072,.7280612,1.0039415,.24157616,.41314563,.42567432,1.2632079,.24396391,.18259169,.30240712,.34732405,.31922699,.67961772,.19200673,.19111687,.26327322,.51584064,.41376571,.46251638,.21216659,.58702577,.89033739,.87412081,.50641615,2.3307574,1.9641626,1.8177358,1.9521278,.20775058,.60003911,5.5787851,2.0238668,.21515709,.315604,.33378059,1.2937897,1.0849484,.20123364,.90535517,.47891414,1.3602971,1.1227019,.86741721,.39751945,.11643703,.61391236,.93947179,.84133493,1.3633201,2.9849397,.65719441,1.9617456,1.4058424,1.3846855,.6459254,3.1760797,1.8697095,3.6591994,1.2527627,.61944657,.48615756,.61949822,.82484087,2.3641341,1.1415911,.10134725,.6329272,8.3047408
78,.61111161,.26897452,.78796388,1.009557,.36000854,.46422268,.59932225,1.3227767,.25520973,.21346457,.27612334,.38889201,.26293292,.58395051,.15813566,.11186781,.15741508,.3511052,.367734,.58321335,.372186,.80512048,.7087096,1.0724031,.64351402,2.8606699,2.7588757,2.1684932,1.7266654,.4354659,.6862902,4.9065321,1.9757593,.17859267,.25011756,.58488494,1.1661996,.88028709,.39235017,1.2761455,.31300013,1.279442,1.724899,.85841211,.40736012,.09359643,.65400071,.63983929,1.7258905,1.2332298,2.2905319,.57957441,1.5901641,1.7843369,.86167465,.6729073,3.6241645,2.1471568,4.1977808,1.1731416,.66256312,.53302812,.91701759,.27850422,3.2344353,1.2070362,.24511745,.65560777,4.1280327
79,.63432929,.2626282,.79255622,1.2034842,.33705875,.61905115,.39438379,1.6140581,.23421048,.17601859,.25142109,.28972913,.30656533,.67098741,.18151252,.13182548,.15550608,.42606604,.32467425,.53090247,.38347219,.71662763,.8039832,1.0258626,.77582013,2.9369838,3.1092601,2.3448182,2.1520502,.10111179,.54203131,7.3336603,1.9193935,.28252818,1.8202707,.34356728,1.1476531,1.0333406,.433547,3.2939052,.86315148,1.4529269,1.779988,1.0491851,.80896605,.13781639,.68816524,.65145879,.94140356,1.6761349,4.2458784,.98058779,2.0037901,2.5436591,1.0144347,.72603473,4.2152636,1.3088581,4.4348931,1.2822703,.57402151,.85407598,2.0195488,1.1453844,3.529511,1.1605715,.19568502,.56884341,5.5042774
80,.63317586,.28151242,.77234153,.81711731,.34822029,.26159962,.55064706,1.3575358,.31966009,.19439499,.28575928,.32787022,.23206431,.67861492,.1747685,.09716371,.15321425,.35473418,.38918869,.42360266,.31828244,.88211993,.91796226,1.3954999,.65736517,4.7971622,3.0026689,2.3669096,1.5953005,.24729504,.5331274,4.9636431,2.2540746,.06754734,2.5710793,.20738734,1.243953,1.2462549,.30488186,2.0295734,1.1470303,1.1417864,2.4848733,.83765151,.47657243,.17894323,.74333473,.6372221,.85240964,1.4834719,4.5365718,.64909801,1.6252647,1.6496124,1.1471452,.72919362,4.6513352,2.6827236,5.3807667,1.3149055,.60312834,.59596183,.38729249,2.0473172,2.838643,1.2892407,.61571637,.66698295,8.9384216
81,.60363001,.29256312,.78121072,1.3549219,.28350668,.36605151,.56742573,1.3818601,.32232118,.18381405,.31502856,.41897882,.24633698,.67546154,.2029429,.12036554,.25251547,.34768795,.33249668,.4114718,.37755363,.96020515,1.078786,.96808891,.56337643,3.3370433,2.8046827,2.98862,1.6661558,.46237714,.81971378,4.504642,2.4017485,.01976446,.80571228,.14613355,1.2601287,1.1202531,.30097848,2.1795344,1.7715863,.46179056,1.2268595,.80895994,.41268576,.13835566,.88276268,.90857425,1.5240595,2.9014845,3.2197484,.71462877,1.4354286,1.5700508,.79443009,.67319875,4.1770935,1.5621449,4.8812021,1.2880742,.7497612,.39321363,13.147155,1.0316479,2.9971674,1.1624954,.32712485,.71123413,7.5304291
82,.55910591,.32371251,.60703323,1.1873148,.32223774,.37426959,.49983751,1.5137882,.42245034,.18931912,.36229852,.3503053,.22848131,.6482878,.17194414,.09483623,.25376626,.44737894,.31312582,.42141851,.36579036,.79897989,.90349431,.98897124,.54981788,2.8525898,2.8595689,1.9929447,1.1080701,.17079557,.59221385,6.0030779,2.1359213,2.6615314,.9647767,.11446403,1.2952567,1.3892402,.26880241,2.4690097,1.7734231,.83780531,2.2736204,.81180648,.79325447,.10224344,.82660128,1.176794,.67846363,1.8612585,6.0889164,.57085484,2.2500457,2.855498,.9893338,.55170241,6.1953748,1.8504181,4.3671606,1.2856828,1.0674958,.46357572,.65592709,3.3438585,4.1736201,.92087768,.44178585,.74502708,8.1705793
83,.41629405,.26977654,.64570225,.58836835,.32434167,.34665438,.33828538,1.4541995,.3913933,.12817139,.21653235,.32347914,.15595824,.47586014,.16898429,.10516002,.30363478,.33713058,.3209288,.26520275,.35338344,.86055141,1.1323362,.90184705,.49944143,2.5699389,1.7565409,2.281208,1.2484904,.15226428,.27491301,6.6276569,2.0299746,.62525443,.94144287,.30022005,1.1851441,1.0096403,.20080166,2.489755,1.0411144,.33699262,1.5658862,.99107213,.86258306,.14066755,.89666275,.77531075,1.1832858,2.7826494,6.8375713,.39821031,1.2463958,2.0261553,.93397328,.73090788,6.374779,2.4223427,3.412213,1.1494658,.65927129,.21637872,1.7194607,1.093087,3.6190813,1.5023538,.5346374,.61599949,6.0713338
84,.47631345,.27227736,.77787979,.71083534,.34284238,.27906756,.56586403,1.5601253,.51595161,.16315691,.34023276,.46416446,.22171677,.59057912,.20163897,.15477513,.19820678,.25172971,.3122944,.45411975,.31431948,.90809447,1.0434572,1.3094233,.56382792,3.1704041,2.1163184,2.8718749,1.0123634,.12063191,.30769453,6.1610682,2.1818343,.37235752,.78583863,.04286612,1.2821105,1.3934658,.1852402,1.4426781,.76059313,1.0805293,1.7351282,1.1218956,.78976538,.18174607,1.1127352,1.0965904,2.2693835,3.2017302,6.8881633,.81358239,1.7730734,2.4170406,1.2876127,.74736284,4.7907711,1.1577465,4.9617913,1.4515931,.84408918,.41005809,1.3172728,3.9230158,3.8649185,1.2819158,.38717151,.7269128,6.3971717
