year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.48088,.27353,.61257,.71978999,.25886,.26062,.37729,1.06789,.29175,.21944,.22632,.23649,.2858,.81177999,.09278,.10724,.1547,.37985001,.29846,.37604999,.52141,.75151,.59831,.80864999,.71412814,1.1065119,1.5191859,.88029415,1.41286,.26339,1.0587007,3.06482,1.7425093,.025,.77898,.26601302,1.1952987,.55149056,.13692773,.12744,1.26237,1.2700123,.69259769,.6333,.27063001,.09497,.46092,.32675,.59740002,.86744998,1.1891,.50428,1.12395,.95808999,.60514,.37578,2.64115,1.02292,2.17635,.68851001,.09687,.60645001,.2634,.47348,.88281999,.55549999,.16148,.62326999,2.52333
76,.49284457,.15866074,.52273007,.44268615,.27424104,.13297629,.33042197,1.0311547,.24005622,.24781569,.21540577,.20939755,.29947903,.48991959,.0943503,.14675143,.16811128,.30577297,.32243641,.37895886,.35853277,.59328571,.49202089,.66459354,.47548611,.74391125,1.4671461,.78197223,1.7706983,.13365258,.60711764,3.5337856,1.516426,0,.93075521,.31648091,1.0611748,.61054139,.11825109,.18573888,.43433732,.26198505,.62926438,.61434352,.34920596,.06118587,.32851856,.17065945,.46120439,.93822687,1.4946064,.62518144,1.0040843,.88002475,.57700558,.43132493,2.8486979,.57486967,2.0504473,.51602621,.0686028,.35425656,.29091351,.62794799,1.0093392,.5305177,.20464421,.7333693,1.7905478
77,.43817651,.21142752,.52443889,.61748069,.2453429,.24473388,.34057016,.91950353,.24857083,.16211728,.17517037,.24585303,.24482385,.49497199,.12309675,.14749202,.08492972,.23467374,.3133033,.21053664,.14864786,.45074435,.48372818,.70325943,.35931084,1.077017,1.2592598,.49721949,1.2410337,.08395593,.8157571,2.8531682,1.5664826,.09972946,.59092769,.5833489,.91475982,.63602569,.1459319,.12140112,.26328144,.61834019,.54241259,.49873548,.29733045,.06453522,.40585566,.21175482,.49703825,.7835183,.94348011,.86541886,.87007834,.99049216,.55347973,.3529318,2.4067432,1.289292,2.0909749,.63371062,.10534244,.39787379,.76197109,.14254312,.6134783,.59710343,.21522531,.59138947,.88456664
78,.36377209,.16655332,.44738514,.51340565,.17255363,.21076443,.26137397,.79487861,.17889391,.12330541,.17209983,.19281915,.15225676,.45813165,.11364251,.07417401,.07815501,.20114615,.26152007,.21065863,.29777264,.58727768,.45872925,.60392312,.29361439,1.1671599,1.2435996,.7146167,1.0364217,.10411757,.65153744,3.6587185,1.5102871,.81999236,.79342711,.31169711,.83495173,.68737836,.12976073,.76388946,1.1341145,.56491779,.68661465,.43174182,.32606105,.04383515,.41215872,.22870595,.33570698,.33658776,1.5421138,.26981178,.70773999,.7639713,.37649781,.27547811,1.478936,1.0664207,2.3658933,.61221096,.05383075,.36159005,.328095,.11254793,.91957353,.52630103,.21128771,.54854152,1.675611
79,.40074627,.14419951,.49756661,.41343049,.14905981,.18578398,.28204372,.92752059,.16171811,.1161793,.19480512,.18429003,.17960732,.45462674,.0988311,.08516645,.08747631,.28382393,.2169205,.32804729,.27265437,.47423584,.45523212,1.2522735,.27799147,1.1151531,1.660179,.77476867,1.0922769,.05785167,.9475366,1.9095775,1.4835573,.41765458,.4420394,.35577296,.9018213,.61982947,.16149647,.48287591,.76454611,.45073833,.488064,.47290603,.23286066,.05766441,.4387999,.23334546,.3481794,.37051229,1.0913884,.67795134,.84898274,.59620227,.45544297,.47796589,1.8634098,.79022319,2.2435518,.53595644,.22027774,.36037458,1.3003432,.30269917,1.0723502,.48441927,.16256591,.6515099,2.6868089
80,.43246725,.16487076,.45408061,.4851666,.2858729,.32956178,.2398447,1.0369179,.20257961,.09158415,.20421739,.19807738,.17371579,.53997277,.12619502,.08396398,.11406288,.18533552,.24548219,.29075612,.25392706,.58851406,.48303713,.79879528,.38640332,1.314099,1.3964675,.48044391,1.1484492,.07966697,.50117818,3.3871998,1.5757522,.07583106,.55986037,.19401488,.87135862,.89584287,.06075667,.23173171,.91636153,.40840652,.6918625,.53339155,.36095616,.09923463,.53350959,.20316673,.34573643,.7098717,1.3356006,.47096716,.95530233,.98608311,.43783978,.23628662,3.1937936,1.4480654,2.9345401,.70920787,.1035336,.32159737,.14450557,.29808407,1.033343,.5628951,.14603127,.72313333,1.5735982
81,.48033311,.18432835,.59349243,.69776956,.37342904,.23828566,.34836786,1.0050192,.2262855,.1524917,.23398145,.20221104,.23380739,.48829586,.12612053,.11774465,.10364084,.25025938,.21532614,.23930663,.45385328,.64445377,.58688179,.82948153,.22727145,1.3744988,1.4655262,.75177942,1.0594419,.08912469,.85779673,2.5019639,1.8117563,.03305407,.78004213,.16007267,.95334227,.8331933,.03782189,.98122651,1.0371394,.23906095,.91255888,.5178267,.38352599,.04560658,.61109131,.38131468,.81715703,.62371487,1.8576799,.56621982,.66285897,.70204177,.46941966,.3816024,2.7144023,1.3204696,3.0194955,.82825712,.10513274,.41933046,.5373288,.62591133,1.3955924,.57916886,.08133133,.76989656,3.1297737
82,.36759321,.21696242,.51544865,.40137271,.14448419,.29704724,.41660034,1.0914788,.23380173,.11806615,.21962082,.19408669,.15967393,.4002607,.11638504,.10216722,.14237836,.25726603,.2346742,.2927516,.28291253,.5260403,.51405954,.63396798,.33078477,1.0498835,1.3351847,.54649613,1.1150304,.06124779,.58831111,2.6705006,1.4467418,1.0543375,1.4240373,.11855255,.88184388,.76655558,.14098476,.53598507,.61666559,.54019567,.72982846,.53958434,.32766275,.05999916,.49495692,.24969141,.57222727,.50708771,1.7190506,.83334796,.93185018,.75235299,.56456569,.22979346,4.1460294,1.4285165,2.4664346,.66806062,.24292602,.3180766,.89404136,1.336971,.77489889,.68309463,.26473135,.59423012,1.9856633
83,.38205122,.20296831,.53459411,.47848492,.25501251,.40889993,.27702659,1.0043821,.26917052,.08474202,.23184201,.24989089,.15025729,.39508557,.15680864,.09783373,.10845887,.27776941,.22895172,.16847785,.39413785,.6002957,.57946274,.72952649,.3140737,1.3431199,1.026181,.73111307,.73778154,.10768368,.28740829,3.1071664,1.4749201,.78285816,.61711989,.03430117,.78081904,.74022029,.05157253,.59749861,1.2598207,.42413162,.52418623,.54501033,.31783775,.05586078,.52096598,.36308284,2.6690015,.60597089,1.7514542,.49266293,.53611507,.79689317,.56282116,.23733685,2.0774004,.37982183,2.1404355,.63789475,.16760501,.20827063,.82876351,1.0754588,1.7102412,.5513488,.18379319,.70704178,1.3040631
84,.37811339,.18690126,.54297699,.37720776,.17060291,.28777364,.25729024,1.1933179,.25232076,.08305487,.2740331,.21925835,.15230873,.42098181,.09465346,.10818461,.1396926,.25681748,.23416097,.23671089,.29652722,.54748915,.55236567,.74218788,.46109203,1.4942242,1.4853479,1.039143,.85472504,.03379147,.50517338,3.0918901,1.5144375,.21880959,1.292224,.08934737,.9145748,.76557369,.1432726,.45527654,.70902548,.8793678,.64887126,.73463702,.52423963,.10212368,.55363204,.14216185,.46091795,1.3456912,2.5245237,.91601431,.67327034,1.2526378,.60018639,.34251012,2.2781112,.94538109,2.1091141,.70465539,.10040386,.16124715,.5441139,1.5399607,2.2784025,.50213609,.13801116,.90127791,1.4075701
