year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.54294182,.21559091,.55660728,.63683,.28233001,.19375,.2709,1.06813,.29023,.22743,.18127,.17964,.2595,.65725999,.11849,.11954,.13527,.26576,.28728,.2319,.42396,.62911,.46165,.65991,.59570937,1.0088506,1.2483507,.46275928,1.1626401,.18529999,1.0051497,2.42004,1.6820603,.06,.56874998,.24925302,1.0129887,.48988057,.12123774,.17246,.71931001,.68818152,.36196846,.54259,.27529,.1025,.40736,.34835,.31377001,.70417999,1.6943599,.39529,.91643999,.77337999,.58184,.48660001,2.08597,.93450999,1.8121,.63317001,.17030001,.65201999,.0886,.12315,.88182001,.56965999,.17293,.46722999,.99241
76,.46375271,.21212811,.49643087,.62548748,.26107917,.16693423,.28444496,.89010168,.25828706,.20776951,.19140839,.22607279,.24313668,.54734381,.11400062,.14283818,.15859075,.33913827,.33575062,.30115431,.28649521,.58609524,.42033037,.6504055,.46111233,.81760871,1.4851936,.6987693,1.5232632,.07402239,1.0421382,1.5086595,1.6892587,.31894146,.33260324,.23262605,.98716622,.47960282,.44796088,1.3455055,.32859886,.34131203,1.096416,.53604562,.23858399,.07530402,.43382715,.28025213,.66584815,.35294442,.78813435,.50940413,1.0021191,.61913383,.49623862,.2858776,1.475094,.51140308,1.8899,.51307372,.14320045,.47737756,.64565628,.34944008,.94357192,.74108907,.12584917,.56674176,1.5681978
77,.44521296,.21075766,.50050877,.53282059,.17090403,.23792232,.24893545,.78622098,.14652966,.15844637,.20531058,.2089557,.20727852,.52302228,.11508865,.14662925,.08738241,.24526278,.33514583,.28262384,.18649855,.48160562,.37936444,.57045633,.42324109,.88630094,1.2775536,.41177253,1.1439154,.05762844,.81989446,2.4154815,1.5311089,1.0045355,.87155745,.25313577,.94397348,.66871043,.2386049,.60397879,.35154997,.6352153,.46160559,.50341283,.41482335,.06047785,.34650711,.21986109,.47990765,.67066398,.81556185,.80276794,.52284546,1.0101249,.49402164,.16340938,1.8747946,.72477318,2.4521627,.66169932,.07612178,.24107015,.172221,.20403723,.65685959,.52706858,.07304175,.41569171,.82425479
78,.3718415,.17493365,.39199124,.44996878,.16222413,.26201501,.23996538,.88786859,.18493418,.13174273,.14718952,.19367539,.18030591,.45010457,.09034324,.06975376,.06727368,.17925605,.22672886,.25998436,.27319345,.54689472,.34498728,.68069751,.27880743,1.0981229,1.1373158,.50990608,1.0477935,.05866239,1.067786,2.3845437,1.5156638,.06770462,.42353334,.04998339,1.0403235,.5502446,.08304832,.64648476,.2813795,.24993821,.57705539,.41288323,.23455055,.06137786,.37126842,.212913,.35538831,.7984932,1.1460451,.28642148,.71234919,.59433317,.38952777,.30922746,1.2798128,1.3033649,1.8306668,.50343526,.13077453,.36366419,.58878312,.35847011,.75861524,.49242439,.13465517,.51219657,.82472308
79,.40254874,.20039317,.5856907,.43428537,.21457565,.32862921,.29495807,.95855638,.17646833,.11553627,.25283318,.17871575,.17406615,.47526752,.14042288,.08928864,.05905954,.20905233,.29515758,.3054413,.32289973,.51156292,.46003652,.86930766,.26980823,1.2814624,1.1556864,.64381552,1.1745604,.11178734,.69192078,2.6235153,1.351054,.2162802,.48928327,.16225665,.89724495,.78942037,.2473188,.8491734,.63631718,.23192502,.64812841,.52543869,.22136375,.07657802,.55414387,.17952353,.31417089,.9153089,1.1220175,.67509761,.87485448,.9667559,.48592299,.23572622,1.4932958,.67866638,2.1388271,.47350684,.14181337,.34987958,.47488661,.32337753,1.1770954,.55869467,.07909745,.63459494,1.2403354
80,.41106022,.14690582,.43556543,.53962627,.23085787,.28127229,.25520026,.89560789,.21865467,.10432852,.26568973,.14388072,.18525983,.46004661,.12845227,.09091203,.08780709,.18832304,.26349478,.24192188,.26360405,.54538853,.43293948,.57558168,.39813646,.86715954,1.2632296,.70044589,1.3340058,.09563316,.75707862,2.1682487,1.462262,.53345503,1.0247129,.13194172,.97866696,.76395292,.12367471,1.2797012,.47597067,.67621206,.46287925,.4769376,.53365587,.07217216,.67710957,.94324045,.34641266,.62712248,1.3392432,.7971611,.73459786,1.0435912,.42562428,.21254264,1.830703,1.1346801,2.3194837,.60043145,.17972522,.34213934,.45414379,.49852948,.65383923,.56674449,.1967819,.61891317,1.5358033
81,.44402215,.125761,.51222374,.47960186,.15781427,.24910467,.28858395,.93990961,.22867381,.08863196,.25956132,.2238571,.17879122,.4190394,.08516066,.10765195,.08925345,.28731866,.29995217,.30770257,.3177589,.53260802,.49416184,.6534984,.28968876,.83511681,1.0298992,.41537519,1.4078874,.02396575,.96226736,2.7047577,1.7489984,0,.66255355,.46311062,1.0434384,.69620088,.02633095,.73246512,.89891607,.13495519,.53226475,.58844238,.48418291,.07333982,.47139394,.22574247,.25370484,.67610115,1.4322712,.51684799,.75594698,.58934395,.35738674,.24853098,1.3945764,.5492395,1.9305358,.42866554,.11047099,.37431288,.28428532,.78112836,1.052865,.63415898,.28274839,.71149473,1.2462535
82,.41201946,.19019936,.48002539,.42214101,.13761504,.37298272,.23666842,1.0819966,.22148206,.09390553,.30027424,.20994042,.1360052,.44926851,.098042,.10650722,.08767792,.21205421,.25981835,.32546629,.24340271,.45560637,.46742978,.75004262,.31057436,1.0881845,1.1811806,.79656984,.84650895,.13240979,.78624409,2.0339789,1.5497762,.18312856,2.1382456,.07613115,.94745842,.72809538,.08979926,.64172817,.70519583,.51194749,.64445322,.67984781,.58368613,.06711038,.58870898,.59997024,.29607476,.43934872,2.1843991,.44652324,.83590541,1.0304007,.57198583,.23276493,2.1282901,.72107917,2.0706485,.60113789,.05611707,.3243952,2.9727268,.19420041,1.5101548,.70250338,.17739466,.62598695,1.2415052
83,.36524652,.17527923,.41692041,.42540303,.26166251,.38974632,.24635815,.95291482,.17344786,.09917415,.22243999,.19214935,.15663431,.4436914,.11296428,.08846342,.12694032,.23944196,.22636328,.22052294,.29029759,.56394828,.57308733,.58864564,.26865992,.98575187,.96701833,.66910873,.7826201,.1366368,.55935373,1.9490706,1.5541066,.015508,.52524316,.19810878,.93841864,.65915883,.04479341,.29482836,.99646934,.47246488,.6018159,.48933373,.39307975,.05684973,.58431231,.22003892,.54711639,.33298682,1.4515299,.51332099,.43323848,.52988678,.42491849,.23311222,1.1423937,.41489876,1.9950045,.58143629,.05900807,.16668661,.57250813,.51170708,.93969206,.479892,.18127821,.6418978,1.1109904
84,.35733201,.17364632,.55873495,.51020812,.22270777,.27005552,.2789379,.96729911,.30722138,.0972772,.25830102,.17537911,.12819155,.46476689,.08389571,.09692629,.13885654,.19865741,.20175295,.26477894,.2550014,.49605663,.54900982,.77216435,.28973181,1.1429125,.91305513,.65787551,.63478944,.08928215,.30669987,2.5900929,1.1620655,.24257761,.70577093,.35288266,.86644439,.55951842,.21084497,.04546487,1.0688012,.32893691,.51484929,.4518528,.6472836,.05375136,.55125056,.41904836,.35837571,.63611613,1.450116,.43846941,.68103187,.62757431,.49729618,.30208985,1.8467302,1.0097005,2.1013321,.72121762,.10822044,.19734556,.48921532,.89997481,1.5992277,.53949939,.26589095,.65456109,1.7041937
85,.34515611,.16530553,.45191126,.40132146,.16120904,.21543693,.24299509,.96492581,.22021028,.06693175,.18183887,.18003543,.14753855,.31883077,.09715654,.07432896,.10271584,.19298472,.16415558,.22295064,.24366844,.50361879,.54322521,.74625034,.26840066,1.0450071,.86189593,.55142199,.64629727,.07130659,.29307315,3.1099135,1.3470879,.00207435,1.5578193,.17155698,.7880952,.67270828,.04354688,.18437604,.76612653,.90617412,.67847753,.50850397,.27728432,.05869111,.55263256,.28682532,.40379163,.45170199,1.4011447,.59440085,.74383613,1.0272356,.53096147,.28714123,1.7244264,.37248414,1.7535565,.50987683,.10592323,.29960726,.30963326,.65221809,1.3938675,.44959787,.18382488,.77698335,1.471547
86,.36274185,.17320076,.47606556,.43247757,.18951377,.188796,.27251721,1.1014329,.22507031,.05617166,.1998232,.22114393,.13443528,.37405605,.09564276,.06910323,.1196386,.24425025,.20245206,.21243117,.25195703,.52037429,.52478811,1.4279955,.25775099,1.5177577,1.003607,.72196491,.63114207,.03855112,.4920658,3.0183359,1.4845013,.09300699,2.1901051,.09734405,.77390409,.80898275,.10497285,2.4111174,.78486375,.56831216,.6089585,.63240332,.37955436,.05494294,.66778938,.09583054,.58934249,.73467307,1.9183383,.92747022,.43649612,.97543976,.6503465,.31041108,1.7557466,.63032594,1.4915834,.55003725,.07087383,.26786259,.30357779,1.8077618,1.1365889,.48424162,.27749517,.63349646,2.7723045
87,.39724322,.21620189,.54609525,.38274611,.12480881,.27250748,.21803803,1.0616342,.22624605,.08145295,.26502842,.22735198,.13292795,.41425215,.15307493,.0834508,.12557005,.24587239,.18415236,.32557389,.2811187,.56194579,.58551754,.70735573,.24901856,1.0949163,1.0404255,.73706082,.75938686,.03035635,.5087695,3.123529,1.3946621,.46541335,.71475937,.0567413,1.0464419,.70882336,.05276887,.26246172,.2409533,.78631125,.29297808,.60762004,.34981399,.04911315,.58895351,.23676565,.37204682,.93771459,1.6860207,.26419423,.6003882,1.4503527,.56047723,.37827905,2.9485325,.4901674,2.3784129,.80120351,.09685168,.23649637,.57507426,.83419356,1.2444011,.4940512,.19198145,.74327305,3.6161703
88,.35490957,.18544715,.6397278,.49310881,.15665997,.20400507,.17937407,1.0338302,.22457875,.07799289,.24584134,.2095859,.09705263,.3503426,.1792605,.07698823,.14378519,.38540358,.15332902,.30320352,.25583164,.59362173,.47344889,.8224111,.23852056,1.4328888,1.0814999,.63478931,.55288933,.05413829,.36871246,3.4699448,1.4647352,.0614261,.28311008,.05547599,.98109542,.83624088,.07171158,.8587343,.21445351,.52946364,.18746736,.78927145,.83739111,.06584888,.65336881,.17938064,.33442656,1.2190438,2.2601883,.67522567,.8133917,1.0947138,.68440471,.31798483,5.6352364,1.1959076,2.1031602,.77148358,.06055762,.15346313,.29237859,1.931766,1.5187802,.45829738,.14901654,.62442751,1.7327239
89,.34446952,.21236255,.54700207,.41232147,.28853713,.25744349,.27773813,1.2680094,.29004417,.08290429,.28102628,.20434816,.12676632,.40122218,.15559722,.08283502,.12211946,.38698948,.17391472,.29444141,.27056975,.60943357,.58818618,.87288267,.33657521,1.2281562,1.1323047,1.153561,.98149583,.04757511,.44970552,2.4437167,1.5172679,.64653932,1.2696399,.08866635,.99517086,.87464792,.02985822,1.8581288,1.227447,.50432407,.3946167,.70882818,.44235482,.10644669,.72382585,.26542111,.39268231,1.6272435,1.9857543,.45987876,.68388409,1.0170886,.6311741,.29176254,4.7593484,.55541171,2.2358014,.72445236,.06149376,.26886594,.56930085,1.5377449,2.291611,.47380906,.21048237,.68072314,1.9605286
90,.34208904,.20951135,.58193228,.38236398,.23791737,.26720902,.2117112,1.1663419,.22499991,.04215345,.23076236,.21165228,.0969973,.35123427,.17058014,.07243437,.1156653,.45315922,.14794978,.32993276,.28781247,.61216094,.56014365,.97751563,.30376237,1.4872969,.90689385,.592906,.596933,.06287033,.42688224,2.6722081,1.9445877,.28553591,1.0271987,.06932527,.80705463,.75909991,.06750279,1.292823,.85397578,.56667789,.1654931,.74689356,.3525655,.11500964,.75905822,.33640881,.50765493,.83643033,3.1786422,.63182216,.89878765,.89587187,.7812761,.44373403,4.0413019,.61647984,2.0650208,.76722648,.2407834,.11780951,.60869418,15.862122,2.6688089,.43737234,.24902065,.73223879,1.741808
91,.29326592,.22480074,.50402404,.36988214,.28402082,.14419984,.23769565,1.0825052,.18937238,.0456929,.21777887,.20874283,.12362237,.35156975,.14593205,.07438719,.12357244,.3792963,.15482504,.28180277,.25308547,.50463891,.48323789,.90952043,.22190181,1.1699362,.88536988,.59163003,.72041066,.00888737,.18734377,1.7434144,1.2312697,.48442493,.47256975,.04871357,.87616582,.88182682,.06525382,2.3908775,.97713199,.86357984,.38330586,.78994502,.54523471,.04354913,.69891671,.1829709,.49005462,1.0077896,1.9980603,.44423662,.8005405,1.0316491,.72963384,.2844131,1.6185923,.98370437,2.3245034,.62102555,.11406778,.1809863,.46302427,2.759007,2.9953122,.46847126,.39944217,.52566985,1.7504113
92,.32640388,.23406545,.60494789,.3859631,.14792528,.15258758,.16724914,1.1530416,.20941472,.06391517,.26896597,.24711149,.10991145,.31664142,.16969371,.06652975,.16658389,.37476372,.20580168,.2699542,.26796629,.71344043,.58835622,.96276901,.20092956,1.1832258,.81308385,.3135481,.69337749,.04152211,.18945145,2.7320166,1.6638702,.23261974,.34242001,.14821515,.89822011,.91200354,.13736336,.46743141,.45164359,1.2184096,.15343096,.71727347,.62042406,.06559349,.73722433,.33154944,.5233059,.93521703,1.755435,.44948262,.82135521,1.1135195,.75919644,.41830523,2.8092775,1.2757169,2.9466473,.69148706,.07990367,.15414033,.68278491,4.8508875,1.6626938,.4289112,.36823695,.79130564,1.5221661
93,.28055982,.17861341,.38239578,.33437541,.12356603,.18735552,.1778791,1.1657621,.27192538,.06134223,.19509751,.18249928,.09235013,.27053984,.13687469,.05738141,.10644191,.35496821,.15659255,.31724989,.23646974,.57120999,.58327861,.88768522,.22599093,1.1733361,.75869424,.8264574,.54046062,.01172399,.78659296,2.0513087,1.745828,.38312442,.49304605,.05104623,.82936678,.75710898,.08034701,1.8676169,1.077714,.40655444,.39256537,.61998892,.54714219,.04940293,.93800791,.10803236,.796831,.62053836,2.7196519,.50478268,.55113798,.83733362,.6749813,.23607771,1.2392184,.8013811,2.2182417,.57492423,.12670936,.12056834,1.0065801,3.5239994,1.9119026,.42271936,.24281454,.82116087,1.4845746
94,.27578127,.19286628,.5463674,.32885281,.10120767,.24337512,.17269344,1.2776911,.2542136,.03612891,.22423041,.18608943,.08446998,.31361502,.18064365,.05963386,.12678533,.317704,.16318103,.17706876,.30944281,.63865573,.54179792,.72439707,.19871727,1.4720215,.82104895,.99579743,.54287812,.0791559,.56873602,3.0089812,1.5659779,.54069652,.4666586,.04008555,.8959362,.80616268,.0803072,1.3055627,.59068215,.90383948,.55025477,.62165833,.42350512,.0637498,.80480499,.28653838,.58010243,1.1885349,2.6501976,.33164385,.87537203,.61899171,.51965659,.16613079,3.5886594,.55982917,2.0770635,.58082075,.09899023,.16535034,.63059762,1.5522467,2.0909046,.40918389,.37379146,.79700626,1.2660399
95,.28580582,.23198239,.50765195,.32787469,.09065335,.17282975,.20451875,1.1184762,.21829022,.03769721,.20257639,.27184773,.07830424,.25034859,.13362641,.053804,.10118745,.41318342,.13447034,.22680027,.30273003,.65524577,.48975379,.71321459,.29033728,1.6808151,.84981015,.76627888,.41223106,.09987978,.74380854,2.0292833,1.6852317,.23621354,.71053807,.04419516,.72804796,.78817061,.02911379,2.0639758,1.4272614,.93867137,1.1744626,.73536457,.76908881,.05083279,.84276002,.14844706,.88628597,1.1090167,3.0976417,.16923351,.59951306,.45656144,.76090227,.18965539,3.4384431,.68108865,2.1823847,.514145,.15671637,.12050829,.58503049,.86195209,2.1903199,.42387814,.31689069,.70988245,1.3288443
96,.34403866,.21515776,.52635214,.21806939,.15872624,.19448847,.18218482,1.3217051,.26208086,.0456622,.24498433,.16494119,.06533885,.31299059,.17970036,.0637226,.10364281,.33866852,.15211577,.34283714,.27551912,.67636163,.58281299,.80521956,.24035395,1.425506,.71023229,.96043678,.41638692,.04192179,.16437356,2.4638814,1.1218799,.18918205,.44827413,.12402872,.79088674,.71292806,.10631134,1.0650025,.70570759,.50226832,.70865282,.72120685,.61253945,.06539376,.9235889,.33736919,.79911904,.85330713,2.0728312,.69894137,.82753753,1.088723,.73635982,.2088544,1.3564577,.85188617,2.4115732,.56077599,.04255595,.07532843,.32204504,2.2052473,2.2586841,.35132118,.24037746,.96224812,1.4700983
