year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.5521,.25459,.52875,.59894,.23211,.18347,.30479999,1.06446,.28001,.23502,.17765,.24081,.29723,.78838999,.15789,.13661,.13369,.31432,.3057,.39396999,.45009,.68477999,.45202,.63984,.72015626,1.4132037,1.8859287,.96785123,1.69952,.11624999,1.0946472,2.63575,1.8971828,.21259,.47639999,.34646057,1.1100804,.63625697,.64729207,.08923,.18977,.63132231,.83204768,.61973999,.21495,.14987,.57862,.3331,.33775,.4546,.69198999,.46651,.92901001,.6164,.62035,.3124,2.0038201,.94917,2.20838,.67355001,.23741999,.5119,.19908,.5712,1.60647,.74126999,.0637,.56353001,2.18849
76,.49504185,.15163752,.55986391,.68320066,.25325342,.22756157,.29192541,1.0051295,.22577036,.20885609,.20911851,.182993,.23909146,.48300064,.08517535,.11274152,.15110321,.25549806,.24994665,.32519494,.2739662,.60613493,.45833798,.63841226,.51930671,1.1118367,1.5352192,.90257139,1.1670214,.21342281,.73699172,2.824249,1.3685186,.08439694,1.8381647,.4583751,1.0070206,.57520183,.1057927,1.4058784,.4820363,.21846385,.64264447,.50834322,.32083625,.05128966,.3413526,.3036564,.68275998,1.1187199,1.938717,.64199974,.70411438,.58579655,.53794709,.23338255,1.8424678,.51575067,2.1987371,.57109819,.17944118,.37709591,.22078553,.16596988,1.3208834,.6621802,.15372774,.56166012,.81914136
77,.42676207,.21155728,.53274047,.58632139,.24020701,.2425153,.29331393,.91248829,.1744346,.14198129,.19924485,.17482399,.17220172,.52045319,.08402945,.13071766,.14689341,.20850123,.28836084,.32981411,.14823527,.43909901,.44225812,.6439891,.44231287,1.2067238,1.9199747,1.0439686,1.360586,.06933521,.89626514,3.8915862,1.5592075,.11179762,.61397318,.26605381,.80311377,.61130986,.07999801,.86261994,.76766535,.40080831,.69564438,.57160317,.38437428,.0722201,.36576407,.31676689,.34482878,.83902232,1.1545563,.57644707,.94055219,.87637003,.55256511,.42883546,1.5740118,.67313713,1.8131893,.63797064,.1294151,.51424835,.51204355,.52097564,1.3336478,.69126253,.13806494,.63463967,1.0784532
78,.44269666,.13193196,.48762898,.57481329,.21844341,.1744484,.29846396,1.0977116,.17721855,.17230214,.16720742,.17707579,.17900267,.42144332,.08362546,.09012506,.09306635,.21293781,.26664005,.24077393,.29132641,.60225186,.42893797,.64302712,.33276807,1.0140925,1.6776621,.69963669,1.3884745,.11221906,.76982356,3.1001995,1.4589662,.5731579,.59450776,.15507305,.95966943,.61486479,.08248333,.46887038,.34568946,.46208076,.61807739,.51298855,.19998465,.05501881,.4081054,.27709997,.29564534,.79574531,1.650554,.47002428,.75022647,.75734654,.57352944,.318958,2.6237526,.29558529,1.4651723,.57327081,.23800086,.46675934,.4706182,1.3383757,1.5836368,.58304119,.14558997,.62403628,1.0132801
79,.3850318,.12319191,.51608241,.58494917,.13891461,.22076136,.28272766,.85857065,.21318204,.12017955,.20055488,.19215356,.15971075,.39406978,.13150303,.08672336,.1262137,.24279074,.17871489,.26092781,.21615615,.53417002,.4567142,.69185462,.35754767,1.3247273,1.2528455,1.3059088,1.1228658,.12335119,.72657042,3.4797637,1.524535,.3016719,4.160046,.26840044,.97442431,.61235512,.16828404,.54957048,.36561175,.16094792,.75333636,.53745257,.28789447,.0690068,.45732851,.40066647,4.1762225,.96360783,1.4226113,.56901522,1.1473711,.91341353,.47736539,.4045945,2.3602225,1.4556173,2.3811961,.67144734,.19983011,.47625622,.33099047,.36682032,2.1268774,.66043998,.09531779,.62591647,3.9301112
80,.46032205,.20792823,.58730683,.45511371,.2521956,.31041327,.38435947,1.1721883,.23708678,.1602021,.22935667,.22524373,.19888861,.48549277,.1274291,.09181069,.11510184,.21568152,.26220524,.29756359,.23665099,.67408195,.57184918,.71369268,.50590087,1.3283251,1.1562199,.70323498,1.0577986,.04634581,.68418703,2.7431218,1.6455431,.33588216,.6909138,.04982438,.89012352,.89048545,.16816746,.27517056,.37658928,.59102342,.65824853,.60407789,.48893613,.07503341,.58137461,.32143937,.97591573,.65850345,1.5683649,.79658159,1.1441251,1.1156168,.55691228,.62871105,1.7187376,1.5732384,2.7484648,.69245573,.13162147,.29073196,.54563355,.35324277,1.3842861,.59891063,.17054648,.622253,2.7973018
81,.40522677,.24888881,.54314959,.52982672,.21857479,.31801793,.35066658,1.0692052,.24938165,.13049528,.28941187,.24557011,.18113147,.47833592,.14857884,.13374919,.12610217,.19693773,.38972531,.24952115,.31235228,.61163756,.59483511,.78360924,.39247745,1.5890179,1.088441,.91373048,.9021947,.09763532,.53512087,4.0736668,1.7777098,.06636306,1.0182,.21984482,.9101003,.80770712,.2066291,.88679194,.81730545,1.2335786,.77889803,.59162549,.32531918,.14752105,.69194669,.35837031,.6402443,.59528018,1.9890947,.68219563,1.0816589,.97669949,.68231565,.28641104,2.7269352,1.5807765,3.6115618,.80863592,.35782627,.26960529,1.1257998,.67012694,1.6836008,.68333376,.23173222,.51608457,1.6729831
82,.43248548,.19857522,.59553159,.69035958,.2424894,.37977075,.31728399,1.1621119,.28401528,.11991381,.26121722,.20177079,.1639608,.49691835,.14530617,.10857233,.13565882,.25236605,.30206671,.31699629,.29621011,.52155115,.5175691,.80520932,.41131027,1.0726754,1.148249,.82538809,1.0987008,.04023305,.51517466,2.8922515,1.5875736,.31486995,.94458868,.19508932,.91987808,.79972704,.06154375,.46431249,4.0043194,.54994244,.74409469,.63598299,.53201923,.05948914,.52962125,.1694666,.74725043,.96837968,1.8480699,.80692041,1.0403462,1.2626426,.42667828,.37133435,2.6356007,.71120371,1.9244732,.5683946,.22619446,.28818926,.40404825,.52810235,1.6270297,.65897577,.16620332,.65216986,1.1499026
83,.42126661,.17490261,.55079508,.41165284,.19098751,.25695187,.2963445,.98447286,.22554208,.06515962,.2451499,.20365301,.14385744,.43681182,.11627763,.09534351,.11109545,.2553251,.20622473,.25359784,.33736539,.65049142,.69056862,.82820207,.43658574,1.2444331,1.0771624,1.0137723,.930522,.1106463,.27712253,3.5001534,1.2534359,.0468277,.76945333,.2513557,.83000295,.57060603,.15062735,.97693891,1.2899548,.50168795,.82604963,.61876802,.40125179,.06627003,.55704389,.23503603,.4812939,.91477056,1.6857316,.70945127,.62100261,1.1045067,.60529573,.19434851,3.7497019,1.0506058,2.5615581,.71760998,.1499327,.23587931,.25927264,1.6346624,1.0211555,.63678465,.19206252,.67618245,2.7187368
84,.3438897,.20215899,.45151383,.48342406,.27202924,.23906076,.2596266,1.0724803,.22162365,.103051,.26740669,.20301038,.15829751,.51307517,.12266776,.11796172,.12604998,.2219798,.22585706,.23208736,.24913908,.54777412,.54435932,.78310081,.30987961,1.6761799,1.2846099,1.0164086,.81424342,.04871204,.43138871,3.0444436,1.5143686,.11293584,.58161454,.10524616,.78624214,.98102841,.03275304,.49642831,.47785469,.46304608,.5638833,.54281386,.38464225,.08219724,.65103207,.21645786,.42499873,1.272614,1.9803853,.5372882,.68906206,.53453381,.60008241,.35749362,3.9021038,.58676946,2.7634638,.76039672,.09688294,.20768658,.97887737,.69682839,1.5449782,.53225913,.28328263,.72100558,1.301519
