year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.61899181,.2788709,.63509727,.80067,.34163,.23582,.30272,1.13971,.28699,.31388,.21608,.22373,.27939,.70546,.11535,.15422,.12658,.44172,.29229,.40735999,.53513,.78693999,.59131,.85241999,.81508438,1.3732356,1.9006605,.7399195,1.67238,.25273,.72934139,3.38798,1.6613986,0,.56955001,.27057,1.06672,.69117,.17902,1.2819,1.04336,1.9461138,.53206615,.64431,.23147,.0866,.50443,.46980001,.39263,.65702999,1.06698,.37867,.73056,.52965,.58211,.2796,1.9805,.89585999,2.58392,.7229,.21326,.69186,.36145,.71301,1.46342,.69502999,.17666,.66058,2.29249
76,.51582797,.19270853,.51151235,.56658898,.19750453,.15742916,.3247708,1.0616723,.20002726,.19609437,.22691164,.23022697,.32257826,.54391084,.11551648,.14639725,.16844709,.28590149,.30347093,.35151732,.27568047,.59613493,.49757995,.61553549,.57407727,.95190249,1.4526417,.63088392,1.200484,.1309216,.55159798,3.3850331,1.5370348,.07576707,2.0653434,.22855935,1.0001107,.72648904,.15011238,.89690332,.90318724,.38481184,.66744982,.5573058,.31665042,.07580612,.42886064,.2954689,.36816873,.8760865,1.2703183,.49148122,1.0555195,.97919433,.69344035,.41775637,2.3330382,.39399282,1.8557276,.61760173,.34188959,.58468724,.68588391,.81571638,.66063858,.4613989,.17452819,.63315864,1.7013172
77,.50021956,.2093502,.49933466,.72351412,.287143,.37942914,.33753895,.93426122,.23859368,.14680848,.30010106,.22798874,.23686167,.45350428,.11866866,.13489034,.13555533,.2806096,.23449655,.34030247,.20903158,.54377479,.50466793,.78536609,.46514361,1.3104548,1.8244119,.92664572,1.5493151,.21133403,.76565803,2.9681185,1.56415,0,.62378111,.23026077,1.0274812,.59922295,.26462472,1.2570529,.67771354,.44730462,.68404757,.63860331,.33513864,.08993308,.33579435,.28204333,.5088922,.67588471,1.1850271,.60541214,1.0447172,1.019354,.53713786,.63993835,1.628618,1.069865,1.8800213,.65800954,.22752415,.64009002,.27821538,.12348199,1.4220044,.76892047,.28694035,.51979663,1.5669917
78,.49572362,.20492537,.56034641,.58034057,.22023417,.29395237,.31914833,1.2739322,.24251284,.15313513,.22071472,.19919527,.20726316,.51844879,.10180729,.08955279,.09892314,.25014761,.27668467,.29395537,.31705837,.60424556,.40684948,.7769023,.45795627,1.5165833,1.8838767,.920552,1.3826385,.18422407,.62812661,2.7195819,1.5243804,.57008997,.77103715,.04960554,.98838111,.7331866,.09973696,2.09929,1.5511207,.70744145,.99576277,.63315709,.29823404,.09672305,.48377329,.46044526,.3980636,1.1041708,1.2217452,.690178,.94103927,.65427317,.54208201,.76253847,1.7703509,1.444062,2.0239971,.76834874,.1359176,.56225793,.46040445,.14643866,1.3298247,.64746974,.24317347,.72145199,2.1310802
79,.3992272,.15371026,.5268345,.54569549,.13431499,.22228132,.34680992,.92183685,.17850798,.13065124,.21107919,.19514088,.19953684,.51773909,.09639596,.09233794,.13248314,.2029398,.3054797,.34650681,.25484609,.54871709,.54624396,.81950201,.53224933,1.7008307,1.4651562,.81701441,1.0830505,.17183805,.65284733,3.909446,1.5071975,.07550322,.34728848,.26789828,.96914292,.68063093,.17258406,2.0588517,.66397407,.48600009,.87698757,.61608064,.33253577,.0987818,.58206474,.12457166,.39770451,.79685633,1.6026835,.72614513,1.1750664,.97053162,.62933069,.29247184,2.1096254,.97436002,3.2112504,.7856636,.14673485,.35585413,.29223241,.82515791,1.7311238,.73133924,.23377588,.52771011,3.3288288
80,.42495647,.13171439,.57467153,.69734626,.16162431,.24685628,.36783988,1.0905591,.4363164,.11363212,.20850946,.24810033,.20228849,.45342892,.12698034,.10876454,.09790406,.38443139,.25130569,.3423894,.24364419,.5658518,.56924729,.9364,.37375791,1.3689293,1.1890469,1.2991904,1.3229644,.08394423,.40875194,3.1885833,1.4973985,1.0405753,.5220634,.3724389,.95122067,.73439187,.07583875,.97334483,1.1016864,.58350302,.71884084,.52435497,.30271212,.09600054,.57988635,.16015851,1.2656167,.78665075,1.399252,.32210724,.78725011,.86043682,.55152983,.35307079,1.9285486,1.2431547,2.4241555,.65259484,.08942503,.40097059,.46153077,.43248101,1.1618526,.57153063,.1794032,.69613102,1.312552
81,.49780599,.17705938,.59775182,.92746807,.26218322,.2490774,.49390137,1.1297592,.38853959,.15807563,.2724838,.33804242,.19761278,.4598926,.12657284,.1163487,.14149881,.23976988,.26841502,.2525985,.41599769,.67905428,.61069825,1.0065733,.40988213,1.3278461,1.7670609,1.097644,1.4036071,.12452276,.67462262,3.5062834,1.7354688,.60360637,.34313767,.30599,.90092521,1.0194524,.05007884,.70850819,1.1732296,.97678557,.74020804,.60444298,.39026745,.08253192,.7265952,.34387503,.45021485,.78898602,1.3281234,.5871285,1.3069226,.61955217,.60526396,.33635376,2.5101552,1.5200888,3.1349267,.70256932,.24879952,.20388134,1.0646115,.56315162,2.2391062,.71545261,.14959007,.62651817,1.7500655
82,.45266777,.25219105,.56834019,.49249,.17288125,.28064203,.37296686,1.1554601,.25665918,.1147795,.28556702,.23191256,.18737643,.42304888,.13094382,.0932666,.14158829,.30292093,.29108173,.27803515,.30456571,.63662158,.60898221,.78388838,.33270548,1.3366218,1.5852377,1.0684163,.98034563,.14725569,.80258244,2.7139686,1.6012005,.10980179,.72936388,.09870931,.94848208,.85103332,.0774934,.30331483,.28936136,.51091057,.76988704,.66815888,.35861534,.0854825,.53474823,.2938133,.53237597,.70182491,1.9687454,.64974691,.6741033,1.0094206,.61440956,.37146641,2.5060639,1.6175351,2.4689853,.72530692,.16069977,.31388535,.96931974,.97856025,1.7009227,.58634347,.3501121,.58062746,1.7854373
83,.41895946,.18287448,.49628765,.35708506,.18783751,.25241743,.29798971,.90560745,.15892282,.10820696,.2328394,.24398854,.19461775,.45122127,.10695153,.09956605,.09332482,.22317922,.2298833,.19443706,.37820477,.61982423,.70005647,.86986525,.38210936,1.517539,1.3592534,1.200289,.87446512,.03120888,.31165896,4.8980552,1.5905088,.02356839,.75300758,.2356903,.88037688,.83433131,.10075614,.57879767,.77474732,.94188303,1.0494323,.550537,.40099571,.08234374,.59550392,.29283204,.47205582,.84433841,2.1213175,.62209196,.74945241,.8468878,.48698603,.3855929,4.028141,1.3272203,2.4964152,.8038828,.3070939,.18856223,.44866427,1.0785133,1.3219088,.51092247,.26229892,.66293918,2.7591057
84,.3992263,.19859415,.50513098,.54461455,.20356688,.19892009,.29660116,1.0062245,.23101027,.12609169,.25247313,.25942607,.14086636,.43535767,.12610115,.11701273,.15883438,.22045511,.20233327,.29832616,.25315083,.57531956,.64166201,.92205831,.32443486,1.5640535,.94457562,.92734484,.88860063,.06777188,.23829954,4.3783962,1.4694536,.13500114,1.345721,.11884109,.88311615,.74531398,.101587,1.4140562,1.5683633,.44969168,.97421914,.64095241,.67220896,.09257222,.71683391,.37710652,.61924711,1.8155493,1.4653044,.62428622,.68248746,1.0705752,.65641497,.33437823,2.552288,.84019025,3.2315929,.84564589,.19611877,.30042216,.4233119,3.1561822,2.1514142,.67750831,.41293426,.62981773,1.7887045
