year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.38792819,.12521909,.46519273,.44926,.24505,.16711,.23394,.74032,.15892,.15177,.1201,.15803,.16392,.50273,.08325,.10425,.08126,.19953,.22021,.27388,.32668,.4503,.32026,.57232,.33736875,.61929124,.85976854,.54279147,1.13943,.07181,1.1004752,.32404999,1.4487448,.1,.33519999,.22041,.79736001,.43404001,.07676,.1135,.90553,.30785462,.20002539,.45688,.14094,.0999,.2465,.32338,.203,.30871999,.57942001,.08476,.59105999,.41107,.39829,.1757,.27242,.12258,.63462,.36872,.27371999,.40767999,.27815001,.2655,.49092001,.60571999,.08138,.51027,2.3209599
76,.44340182,.15741928,.42841378,.44242881,.1754208,.09389903,.23753698,.84149647,.17003702,.17292394,.20931564,.18000901,.21559565,.39217121,.08189631,.12344466,.15962539,.19155238,.33219241,.26497623,.20901008,.43607143,.41008253,.42906065,.43919722,.93821135,.78285763,.38073179,.85405051,.11123295,.77614558,1.0207285,1.2726606,.73284175,.15315002,.35452981,.7747358,.43538981,.09428573,.58594474,.22862279,.60751422,.2902562,.35738541,.16969388,.05233705,.25240874,.1129875,.25018256,.1239563,.35669349,.11574168,.39531935,.42406632,.31334023,.15335766,.25530748,.42966822,.85930953,.30917251,.098596,.29084919,.62647118,.13770384,.686979,.3893149,.12505799,.5806339,.39971362
77,.41468091,.14155882,.42720443,.38902833,.22145533,.17699669,.28036797,.80092875,.20600751,.13767114,.17353729,.14467419,.18373247,.39887175,.09301076,.12590706,.12698209,.14773928,.26030744,.27063396,.15560659,.35059548,.36103752,.48947366,.28099541,.53237938,.63095303,.32796697,1.0689361,.08472107,.79624224,1.1660133,1.3069035,.08457262,.35947162,.64393649,.74866244,.58170793,.09483918,.19654981,1.106416,.50876527,.36234493,.40757604,.2389637,.06311461,.29990397,.08323801,.40067687,.24759218,.57797829,.47599116,.6417706,.5138313,.35909229,.19412263,.51414484,.62825385,1.0106632,.390594,.09084545,.29302564,.17144025,.14416551,.53621541,.49643281,.11976805,.44573853,.49805703
78,.34140041,.16847448,.37995401,.48579285,.18867643,.17406103,.25258736,.78282774,.15406606,.10028585,.19234186,.16137237,.13041271,.40610181,.09527813,.0668464,.0547313,.13424809,.24603675,.24334853,.20029726,.47622634,.36432222,.73503991,.16777292,.51582233,1.1589641,.35965981,1.0754226,.05903475,1.1417327,1.0096635,1.4494804,.06091533,.38614131,.23833483,.93910001,.44860882,.05929014,.1065343,.26589648,.12106785,.21967265,.34139406,.18401888,.05467248,.26266807,.2522434,.15199234,.33276186,.90123413,.41146621,.46031199,.45799123,.39363405,.25005919,.84094853,.44335129,.87560814,.34489926,.04536008,.2372298,.1190018,.07582168,.46757864,.39779838,.19009374,.53348106,.76049109
79,.34799725,.10838477,.29847095,.41043668,.14204776,.13737829,.22875695,.76194711,.20710419,.0980361,.18013037,.15946754,.14853506,.32248923,.08142875,.09059952,.08188791,.14607817,.22924281,.19562102,.18552367,.34073516,.3097478,.51657143,.14930251,.65060437,.57142449,.32000147,.77353568,.07071001,.8076067,.76679036,1.2770167,.12358173,.12320911,.18559355,.86193106,.49608047,.16587063,.2245859,.23299942,.2415103,.44518459,.35809064,.13930317,.07035847,.38754716,.14481367,.20198756,.11108503,.66481809,.14733087,.59279355,.41770823,.25407067,.13229662,1.1552018,.36734758,1.2836321,.34881162,.07087079,.23658105,.42743387,.26600327,.34723404,.41577266,.22044019,.44593462,1.1308811
80,.32395789,.289971,.32679392,.38890835,.20425513,.22904604,.23319223,.72048706,.22212998,.12359754,.27644982,.13908382,.16648251,.41760608,.0635171,.07661913,.08788391,.14957435,.25495256,.20993225,.16627096,.48230677,.44077365,.6834357,.23841031,.62388038,.62938965,.48795362,.93569429,.06459771,1.2378169,.35595691,1.6760145,0,.1829993,.47285841,.79434166,.54347329,.07353346,.08626992,.44335799,.19225058,.2526897,.42250275,.12178994,.09574919,.39395689,.13649949,.17021751,.49834558,.84801229,.31514717,.79897943,.52627535,.42700807,.17586611,1.0117328,.4584212,1.0852605,.3467584,.1273153,.26107923,.09079848,.50293788,.79322642,.60158911,.16734784,.45459989,1.0058259
81,.37866702,.17323685,.45954484,.37469943,.36176336,.22550253,.3155521,.84876138,.28477164,.12568689,.19852749,.14811559,.18658601,.44470477,.11159932,.09455099,.08996295,.16591083,.27406215,.24403226,.28422495,.4859635,.47546444,.57501663,.119194,.87551623,.72162078,.75705656,1.1068993,.06093434,.96035115,1.0702135,1.6393745,.02945466,.23974093,.23301821,.9706313,.55116641,.2172781,1.2252137,.12590339,.70905029,.2948413,.45887029,.25917765,.05899239,.48375129,.17111392,.17146225,.55603603,.74347824,.30644373,.63992612,.78067447,.33868333,.21656401,.77627801,.21212023,1.41301,.36433767,.1497108,.21893374,.11518986,.03963472,1.0622316,.44859514,.234264,.6831248,1.6359555
82,.35627734,.15031777,.37326516,.49090872,.20081808,.22934874,.29035388,.83129158,.27133132,.08146403,.24888713,.15054702,.14569811,.3244815,.08131867,.10506778,.10558089,.15865839,.25786397,.23117872,.24129353,.40415721,.44490655,.48585682,.24512247,.60670306,.86050516,.4641494,1.0681965,.09160053,.9740799,.45789092,1.5079293,.00296641,.18784639,.18665507,.97481374,.57720156,.02688426,.26869834,3.7351276,.35641296,.60090505,.38092435,.24064457,.05295458,.38079814,.08183561,.21492507,.26798019,.77209011,.1762185,.36215422,.56230434,.30969435,.28994917,.97067855,.35061678,1.0277531,.31452241,.04283231,.40089693,.26886881,.27168073,.36196501,.44972588,.10755508,.59879201,1.086973
83,.33184655,.12884856,.33229479,.28145574,.36404584,.17225001,.26241978,.65575966,.23468839,.10278501,.1807726,.11649105,.1414318,.31416463,.07260345,.08819439,.11409107,.14159373,.22510657,.11387333,.21207291,.41163009,.46969213,.43367511,.08237586,.6057507,.69810326,.44520036,.62717567,.03107058,.44027209,1.0466336,1.4150382,.05778542,.27671162,.21966879,.76085825,.64718451,.08652625,.04102631,.68655553,.10748909,.20216007,.37030738,.40127873,.0453529,.5045095,.19202207,.16461672,.18985365,1.2653764,.27927895,.41751583,.60305982,.33926487,.20765839,.5260456,.3459236,1.0768147,.41772339,.02962339,.14096269,.13265122,.19525488,.60236845,.30346861,.08745468,.61096559,.51396305
84,.32985027,.12461263,.37552818,.36577101,.15442089,.19619018,.24408157,.70357825,.20390986,.05811634,.19804516,.12422813,.14873582,.27931797,.07711532,.09031717,.1026307,.09362243,.18500751,.14262808,.20141401,.37094111,.35795193,.49011428,.10189556,.50697891,.75031489,.47213817,.89481535,.04488088,.45839098,.80925352,1.2292836,0,.57760725,.15582082,.64612503,.58373483,.06526984,.03464575,.06412934,.68472088,.33768048,.29265497,.2962924,.06064717,.39580578,.08770236,.13865375,.32283556,.66740779,.17863513,.41380845,.31092384,.24736286,.22112267,.78544471,.20537513,1.0227401,.29319255,.1112529,.15934074,.13389614,.3233217,.65053118,.35976402,.13634694,.6251401,.69867442
