year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.28333727,.13582364,.21230909,.27744,.10126,.08226,.12779,.37847,.10974,.10619,.07493,.10232,.14804,.27527,.04697,.07858,.06736,.08176,.18896,.07943,.15734,.29346,.20436,.25901,.17161875,.26711124,.27495,.14663,.33926,.03394,1.295411,.01205,1.528599,.0325,.08693,.49368452,.64222303,.31796586,.1012666,0,.02835,.03154308,.10688692,.27634,.06746,.05659,.1146,.1297,.08023,.07038,.21391,.09168,.33238,.08675,.17557,.1049,.03462,.01488,.23849999,.05813,.0339,.13375,.0239,.0675,.0294,.26748,.00658,.30323,.33376999
76,.34119107,.14896676,.31332951,.34053201,.16259881,.09913667,.17500662,.65876256,.18371015,.13488607,.11154163,.10778307,.22299868,.39393185,.03942831,.12502552,.10843781,.11593616,.22010886,.13587168,.1886716,.3991746,.27541306,.41622072,.12472736,.26728826,.31617843,.22351384,.6380858,.06274486,1.046323,.37931489,1.2587874,0,.20354471,.33514788,.90290646,.46336753,.04828435,.03739212,.19660252,.20051554,.37270138,.29819488,.11392182,.04949722,.1992013,.23226939,.16925038,.08370448,.35949261,.19517434,.24038002,.37852014,.17150016,.13408276,.69701729,.03070074,.42186883,.16252496,.10479931,.28900935,.68753493,.05411181,.17881159,.28716768,.03773008,.45013283,.61200527
77,.20337693,.07963812,.24341058,.19398412,.14058713,.05542741,.14820711,.31253496,.08369456,.08993512,.09276259,.09512442,.11765164,.24235258,.04950147,.09699116,.07628402,.06155506,.21296182,.07635504,.06380786,.19168504,.20805009,.26582549,.0223254,.14149016,.16314754,.07080149,.29994321,.01747089,.22122896,.08635941,.8348793,.00636842,.24622316,.46007289,.57865607,.39823948,.07680083,.01149414,.00758255,.01480327,.07079967,.20757096,.16713537,.04084627,.13291971,.11081984,.04933727,.00290902,.2160796,.02348831,.32490195,.15577619,.11437162,.11703508,0,.00367379,.10226489,.04223798,.00780762,.07288334,.14512598,.04001114,.02516101,.24848533,.38007953,.3242359,.16093687
78,.24328761,.07129976,.16409461,.1605801,.10069186,.05991108,.10982155,.33968798,.06508697,.07597891,.08466257,.07070816,.09184953,.19282189,.02868445,.06542889,.04422983,.04097397,.21004265,.05602215,.08058796,.20668388,.1500242,.22282877,.00576741,.13573643,.22438608,.11382025,.27296165,.00609304,.29108247,.03312213,.68932073,.14281877,.10052114,.37595974,.45494425,.2241961,.11613521,.37874129,.1236237,.00274838,.09189279,.22150861,.05013254,.04968432,.13651526,.09969374,.04994486,.01300666,.20711916,.13757042,.18149403,.11174553,.1368914,.0730816,.0416551,.004683,.04419528,.04054459,.01936342,.10072544,.0236165,.14828137,.12337952,.27224153,.01816541,.36047437,.28168287
79,.17490956,.08234623,.21108009,.16869444,.05541069,.05136594,.11427119,.30473574,.06583911,.06251236,.07802347,.09838143,.08060774,.15990724,.04185635,.06710463,.04016563,.02953761,.20468993,.05848841,.0789115,.18584337,.14673174,.25839539,.02533251,.19015511,.18526911,.12118198,.1873627,.04105568,.18549595,0,.67840753,.15831321,.08823681,.39888034,.5173165,.33631584,.09550912,.01274499,.02197875,.00112575,.04077606,.1928327,.06110801,.03865459,.25025219,.10434586,.03093186,.07424739,.2293401,.0194808,.16553783,.10360373,.12376207,.10327753,.11062812,.24059096,.20039336,.04837925,.03124776,.07623853,.06941387,.0035011,.11780041,.25175106,.02542844,.31047467,.60321181
80,.1725298,.07015338,.19514131,.12461304,.12545826,.07196583,.11932224,.36303041,.10975392,.06568653,.08720982,.06306192,.08093975,.17075304,.0436551,.06723577,.03177986,.04391274,.16509492,.07340253,.07338382,.18519427,.17938722,.20470555,.02271309,.21238958,.13694777,.08057812,.2204651,.05692564,.2686427,0,.91920399,.02472752,.038462,.33513723,.54087162,.32895933,.0278941,0,.2064431,.02118559,.11353522,.22955786,.12387689,.03500107,.19964307,.08893455,.06295378,.01770634,.37551177,0,.19608669,.12786846,.15255537,.13921018,.06844762,.03514812,.11407805,.03456533,.05983548,.1337657,.05890927,.04482974,.11272823,.26335929,.04174979,.35487225,.16290057
81,.19970835,.09183447,.21810331,.16923557,.10414271,.08765421,.13038734,.38858333,.08984987,.08255362,.12466689,.0905188,.09886523,.1661561,.05243681,.05956158,.04596226,.04739854,.16677408,.07976752,.09948471,.25541236,.22637071,.2427333,.05097887,.14372943,.09833941,.09606718,.3344899,.0770124,.28601954,.10243682,1.0211045,.45040208,.11127802,.19464214,.66226774,.401372,.0197008,0,.24113626,.01687691,.16103171,.25176147,.12001218,.04501225,.29844817,.12598093,.05728006,0,.29950494,.0271571,.26269334,.26403994,.13266049,.1466442,.05517529,.00749462,.23240281,.09782539,.00456435,.11371954,.2472672,.07660911,.05471432,.24441134,.01756111,.46429022,.07746123
82,.19260711,.08023256,.14401576,.1157465,.04343236,.07180962,.16486144,.37534875,.1226657,.05135463,.10271779,.09052031,.07671277,.18826891,.03472537,.06189563,.05160337,.04255332,.15612823,.07230602,.06449226,.18154954,.17825015,.23569149,.00855558,.30709777,.21527868,.16340487,.15925281,.01993011,.30925216,.06687858,.96633004,.34113754,.10904957,.08321348,.51710221,.43044173,.05315151,.489392,.46376482,.02743564,.13377058,.19703127,.06821552,.04468713,.24527908,.11210814,.06337616,.21602496,.24671109,.02337991,.23759354,.22399091,.1598824,.0949879,.27619336,.0047238,.11332698,.07000175,.02680528,.14827955,.03041502,.19983871,.21213943,.23473373,.02649014,.37070746,.25268551
83,.19680196,.05670925,.18911616,.08717528,.06820417,.05208232,.1442618,.41392126,.09308659,.06712635,.06924571,.05175125,.09887115,.18034742,.02653351,.06767224,.04848118,.04914196,.16729187,.07215902,.0860453,.19411098,.16405624,.19045977,.0005983,.15573296,.12594197,.18019352,.31734896,.02320305,-.57213522,.0206167,1.121817,0,.11267781,.22661186,.56964608,.37183669,.06119768,.00667545,.06385643,.10968267,.10841248,.20975266,.08417778,.02599515,.22227662,.141593,.07093671,.06196666,.34451513,.01314843,.17964528,.08640391,.13076656,.10756929,0,.03130175,.08537855,.0230296,0,.05318146,.03454337,.0480241,.07353743,.19654417,.04185534,.4473456,.25564047
84,.14105878,.03952052,.13630315,.08326906,.10218952,.05297269,.08921301,.22619479,.09763888,.04090677,.07405604,.05420356,.05658624,.12250321,.03249083,.05369525,.03049335,.03600072,.1235597,.04445422,.05651196,.15160581,.14656729,.14770435,.01076052,.10411262,.12055754,.08198173,.21377294,0,-.43454137,0,.73079624,0,.0102354,.08724662,.38766697,.39885164,.03649028,.17061269,.06068148,.10810924,.07646728,.14281616,.03976446,.02344732,.26210391,.06751702,.07742364,.04965776,.06177341,.02475674,.14477776,.19971056,.07672083,.09369963,.00297598,.05549271,.03443556,.03076397,.00565054,.06091604,.07503302,0,.09909637,.18170465,.0028826,.36461534,.05741365
85,.18194735,.07575479,.18023029,.18288451,.11947611,.07988258,.10979042,.41533416,.14754476,.04904446,.10045862,.07069386,.07825668,.1591176,.03862714,.06855092,.04651014,.04262251,.13335957,.0514967,.08056753,.21415462,.19113631,.25548549,.00673705,.14220405,.06236602,.09294713,.21132141,.00826418,-1.3882839,0,1.3319776,.04632328,.11400575,.08760441,.49492117,.48905073,.03805692,0,.05670545,.04971131,.08682114,.25352043,.06304234,.04324346,.26457015,.12180651,.08282988,.05963213,.32846109,.02325882,.21703025,.16689817,.1536639,.14370191,0,0,.07922184,.02191624,.0071347,.06449035,.04700901,0,.09769182,.20234091,.02406819,.54521975,.14583683
86,.17239882,.06723667,.20303435,.13357409,.07107964,.08051302,.11172413,.35121299,.09343125,.06284472,.09844662,.0719308,.06526182,.17821915,.03007785,.04984737,.04554133,.03606693,.14273983,.06051278,.08050885,.16800847,.17194383,.20133423,.01573833,.19247511,.07600706,.07928291,.20130478,.00785095,-.96049653,0,1.1434029,0,.09530339,.17098422,.49406247,.52246367,.07398197,0,.05576904,.19967075,.06504921,.20130595,.09661578,.02311122,.24297735,.06201374,.04319004,.1330197,.4777833,.05904977,.20706164,.2709027,.1083036,.08642162,.02028851,.00203167,.05413246,.0137266,.03671709,.04688834,.07422002,.06679674,.14237335,.15963678,.02127091,.37876121,.06755013
87,.18230318,.08045235,.23026975,.18765746,.09159907,.07040087,.10413092,.45662285,.1022822,.04344687,.12102805,.0661326,.0780802,.18863222,.04197957,.07779903,.04795266,.05257203,.14133372,.11768768,.09923269,.21313035,.20146966,.3022715,.02263238,.15892565,.19429816,.22784527,.3074301,.00788477,-1.0947809,0,1.0005297,.010998,.15644869,.17690534,.62887,.56821563,.06182015,.04528543,.37625088,.03054575,.0745712,.23263717,.1231055,.02388478,.2489823,.06159577,.15363123,.11295366,.19559283,.1379491,.30063488,.17157668,.19008715,.11958752,0,.00388217,.04176171,.00592363,0,.0565925,.20006846,0,.1032689,.23429154,.01299811,.51436449,.08296955
88,.18628376,.08266792,.22392256,.19196867,.12163596,.05979235,.13856168,.3617192,.10677783,.05549494,.10985152,.06757593,.07189313,.15761765,.0317876,.07156669,.04883683,.06257718,.13083423,.06659541,.09489617,.20237104,.19673459,.25161397,.00509885,.13611465,.08919599,.16573103,.1793481,.00792012,-.91077276,0,1.054957,0,.00572506,.18176292,.60327475,.50321419,.05238135,.09970363,.04606537,.0900319,.03830277,.22505581,.13330434,.02861958,.36823273,.13777978,.0487231,.0930922,.73586671,0,.19508915,.1727795,.16512706,.11570531,0,.05883181,.07807624,.02421218,.0085782,.04339953,.08108337,.15695432,.24464834,.18017054,.0278246,.5923928,.12356102
89,.20363103,.10023229,.16087199,.12629431,.10097122,.10723159,.09364442,.42964597,.10928097,.0408249,.11894961,.06402025,.06678163,.17543307,.0353438,.05491011,.05054929,.10775536,.15592354,.06800578,.10868832,.22807386,.1634097,.2472239,.01815765,.39383544,.17864306,.06529839,.33565959,.01811269,-.50766275,.20228811,1.3691172,.13398484,.14767092,.18110624,.71120342,.53656726,.03410025,.17424766,.01530369,.04275413,.01691943,.22468178,.19513764,.04460623,.38120795,.08751183,.06148484,.28614974,.2166183,.14351074,.14028462,.23075646,.10448023,.04520819,.06405051,.01589022,.15234438,.08067872,.0211656,.07209128,.02797359,.29207919,.18493085,.20203552,.02193712,.40758733,.2122821
90,.188302,.08719036,.23139318,.11278482,.11432285,.0841488,.09662642,.39508918,.11564085,.03589514,.10638614,.0855187,.07001677,.20352492,.03459127,.06199673,.060047,.08643078,.12659422,.06434545,.10369293,.26193376,.27444796,.23854702,.00120072,.17354388,.04385101,.13879346,.17805056,.01463927,-.78355383,.2632476,1.5790298,.02271577,.04462305,.12206842,.58157465,.42450946,.01491785,.16274012,.20578137,0,.09775078,.24809096,.25834952,.03904681,.38314444,.14120785,.0567196,.08449567,.39671979,.06867633,.20373753,.19611134,.12437779,.10196046,6.7712895,.01220807,.11131986,.05261478,.04114722,.06576461,.07150739,0,.09078544,.16834663,.05283039,.5066979,.17702477
91,.15210472,.07619203,.19454431,.09157091,.06115843,.09810332,.09709384,.36924145,.12039758,.02961986,.10886309,.06869611,.06782471,.1794447,.03057061,.05475632,.0657527,.03527312,.12714585,.06677984,.07767218,.21352142,.21500689,.2432562,.01357298,.15598224,.08813122,.14786663,.15656403,.00125971,-.59906179,.01021612,1.3650151,.44303851,.03903923,.14480922,.63406858,.4102678,.07826388,.29696124,.13848663,.10152816,.05731366,.22361245,.18148503,.03300919,.42000292,.107216,.0816881,.01304141,.48580532,.06871451,.31169011,.07447661,.13171944,.12729095,0,.04140977,.10779459,.04295261,.02419134,.06038892,.0905498,.45172941,.12080775,.16141089,.08580149,.44395929,.18937303
92,.16860347,.09489204,.23639489,.14142999,.0680075,.04621324,.10743754,.45754338,.15766525,.03619204,.13965734,.08412901,.07328863,.17767492,.0411665,.04259187,.05241292,.11113422,.10888933,.09320114,.10017261,.2459158,.22863178,.24565086,.01023774,.32712076,.11074298,.21176032,.23609193,.00189488,-.64059437,.07531893,1.6684716,.09646373,.845987,.10052859,.71292544,.48122601,.10115617,.30856601,.12628443,.15769355,.16126229,.32398131,.20730058,.04119247,.41825963,.11940532,.33847973,.32223869,.50755551,0,.26945826,.08232669,.14014437,.10463409,.97795941,.06538612,.27193711,.0826013,.00777052,.09345435,.20108364,.37156912,.22190413,.22429237,.09337303,.44810147,.30924957
93,.17850109,.08108452,.22148745,.08248554,.08184585,.07298235,.14193806,.54907288,.15611257,.03211404,.13856991,.07645255,.06633683,.16492994,.07951378,.05309944,.0814265,.08948421,.1478288,.09144529,.08194819,.24496517,.36770951,.35205805,.00569685,.13982514,.11561626,.16769613,.21374971,.03835845,-.59017424,.28959244,1.3782067,.13377553,.0018515,.04078763,.62704884,.53591883,.05578213,.29069299,.20756403,.45851642,.06806268,.326817,.17323256,.0352804,.54515886,.15504095,.25898602,.0810907,.3376223,.28240675,.19747246,.24082614,.15229772,.10343886,.43260398,.1798558,.18111736,.1015626,.00080476,.04592391,.0458933,0,.17471392,.18006322,.11316673,.51501714,.18488013
94,.16971654,.08097027,.2020995,.13883401,.03996937,.06443255,.11160931,.40183638,.13709653,.02311322,.10499419,.06863031,.05699873,.16501971,.05301362,.04170591,.05819974,.08892054,.12721666,.08785589,.12004544,.3026743,.32994149,.21993793,.03801172,.18694387,.1495498,.15017012,.17841409,.01712867,-.45816798,.22294657,1.2790649,.07872734,.06081618,.04134455,.6847167,.43502069,.07774214,.14020383,.02769555,.46706602,.12330077,.2946902,.15439259,.03217996,.44266498,.094959,.17803351,.01254882,.20222298,.0094938,.0724217,.27340293,.14523735,.14138671,.06848129,.39521657,.19723329,.05413798,.01056574,.0752649,.17744908,.1282443,.27558314,.16120665,.07807716,.52491784,.19365778
