year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.41050728,.13918364,.44626908,.4475,.20552,.15794,.26949,.76965,.20725,.17196,.12907,.17668,.20343,.45454,.1243,.1191,.09924,.18251,.22985,.23361,.27445,.46933,.33816,.48704,.37708437,.70281563,.74291048,.41391951,1.22533,.14287,.77061898,.59177001,1.386931,.1475,.46338,.34581322,.88396548,.40139623,.24606508,.02904,.34494,.12427538,.48032462,.37073,.41656,.12329,.28596,.31988001,.22334,.05268,.44042,.10673,.619,.43798,.42034,.26346,.72303,.25608,.97381999,.39281,.13871,.28375,.19287999,.05299,.51157001,.59121001,.07733,.56369,1.1324
76,.40065137,.18069891,.42626476,.59616689,.33299788,.17825354,.23907227,.71851418,.22128819,.17458754,.16140388,.15073748,.23520487,.47931447,.10950091,.12080127,.07446704,.15044775,.30015691,.23468034,.2261655,.55480159,.38832584,.58868837,.19780083,.41201975,.77507098,.29658564,1.0100971,.04833009,.9916959,.73299443,1.5181544,.01515341,.19515548,.40882019,.79167311,.45423264,.03771729,.3297235,.19833477,.15505413,.49835989,.39340667,.21556638,.08169093,.23906863,.35314085,.2309905,.06138621,.30177932,.28990204,.63229241,.52438853,.39522644,.25786688,.62802819,.39334905,1.0509815,.29030819,.11280929,.4297392,.29623812,.12002543,.53044451,.42612237,.10438514,.47962543,1.2446878
77,.42028428,.1898373,.41364308,.39049285,.23914702,.15302267,.2996603,.75609248,.2126004,.12954436,.21561155,.16683296,.1827503,.40140271,.06750579,.14901887,.09778959,.17321157,.29329657,.17241459,.11854858,.38821679,.42622391,.51342715,.11255462,.44351526,.77306341,.36454596,.98713975,.01992574,1.1111925,.8529733,1.3180591,.68699335,.39560485,.29760979,.82405479,.5815618,.12099068,.8385742,.46330923,.29433022,.24121639,.38749549,.19851564,.05342201,.28726492,.1844261,.2168815,.35515598,1.0722418,.36420378,.5010582,.39503509,.32728032,.13934616,.74349348,.47870593,.8866659,.31170638,.08252403,.30224797,.13446294,.11403763,.58576543,.40486256,.1139218,.48582025,.97809492
78,.32944219,.18831256,.29120958,.34838367,.163837,.36843137,.2576125,.73911188,.17372214,.13216388,.16836676,.13941272,.14345104,.33202454,.09957411,.06384694,.05026964,.1404205,.2603069,.2207342,.18570212,.42308521,.32867588,.50757113,.19801065,.48450821,.57053037,.32351574,.72353652,.03408151,.93231416,.91829703,1.2734507,.14408137,.14522316,.46272846,.85627233,.38276199,.1437945,.44394324,.2394658,.04468278,.269538,.2984608,.23584112,.04445566,.27139967,.18251857,.15561497,.07632075,.50522077,.23324719,.4464055,.44755428,.37963678,.23769829,.36285759,.1990836,.72858425,.29860682,.04918881,.25679411,1.0577656,.25025443,.416629,.40919042,.09971713,.49749134,2.193273
79,.31855383,.1683899,.3816226,.42065823,.18132223,.1906932,.21816933,.73209364,.21042825,.09971845,.17251605,.15436548,.14934234,.39020127,.1213899,.08477117,.06363222,.10603858,.2381703,.15561985,.17776445,.37875948,.3379196,.56813786,.10033631,.6814312,.70098442,.1887863,.99130001,.04392091,.6909549,.8256779,1.2054979,.01172979,.46576661,.45939808,.76720161,.43577538,.13073884,.14641448,.37415664,.93104637,.36796263,.34681083,.18933617,.05184409,.35985247,.16754809,.28428946,.06886954,.42042034,.28195687,.59391868,.44953484,.31805034,.14654005,.35767904,.34290835,1.0675291,.34061957,.08988267,.21503355,.08751533,.09285205,.33237949,.38246613,.0805838,.57135505,.66160592
80,.36444717,.12652977,.39883404,.44865913,.17965032,.14559335,.28526605,.82890706,.23388622,.09674704,.18397586,.1577755,.15236177,.38241815,.1192707,.0963701,.06371337,.11115528,.2155844,.19830549,.19287414,.45201214,.43781231,.49994188,.12565885,.48451862,.64957946,.45071577,.85773698,.0714066,.78890411,.75865852,1.4516937,.4892958,.50543717,.32677985,.86183145,.5514338,.03163846,2.2162927,.1545777,.16295131,.24317771,.35952039,.18002854,.06676805,.41022953,.31744381,.15609051,.26848905,.83638502,.23046121,.43372002,.47762856,.29783393,.20568509,.66348235,1.0137815,.95345419,.3844727,.16412158,.22326026,.10426058,1.084539,.87739405,.49445974,.10065511,.60549478,1.1334094
81,.35979973,.15008332,.38871015,.3680323,.20154525,.21446528,.31638172,.84481457,.19303675,.10582323,.18432381,.1810376,.18917069,.36199587,.07602394,.10061987,.08223049,.15233001,.25254718,.17192564,.24705897,.38807988,.37727182,.46316202,.15690414,.71040977,.55633144,.38420039,1.10853,.10519838,1.2635909,.66902266,1.666459,.27275981,.2472033,.32353987,.79786236,.58736988,.13859677,.11367328,.24560569,.15231478,.34922709,.44324631,.25053354,.08417468,.41163507,.16446703,.34513285,.28079588,.69294962,.22150874,.58830125,.51511986,.41471586,.40982141,1.0036722,.24710138,1.458012,.41342315,.21455733,.21484181,.20509649,.59797071,.56527559,.45710555,.13513162,.53317948,.99236111
82,.33841326,.16582643,.33069972,.28299744,.14551875,.19473572,.24567176,.80810281,.17488059,.06989456,.21452091,.12248107,.14227337,.37362789,.0709889,.10197915,.07563332,.15186011,.23735642,.17146869,.21591522,.39010685,.31981197,.43015201,.18760768,.46128819,.61178479,.23333547,.77517293,.03970768,1.110497,.84649206,1.5708231,0,.24128766,.07671531,.80286507,.58961463,.15862843,.10894997,.44884293,.50244989,.41448835,.36077127,.3038004,.06368807,.43071281,.1499269,.17998857,.17942687,.69586905,.52418303,.63527325,.52242777,.2632073,.24217458,.91886133,.17146308,1.1294722,.37063162,.05721735,.23816036,.41277195,.16044194,.38976622,.4680487,.0756436,.63824543,.30692745
83,.33819123,.09896972,.38432574,.31315137,.188175,.18864566,.2558682,.87349689,.21088994,.07580543,.25199218,.13226672,.15689469,.38159035,.07375795,.10441853,.1001792,.17467569,.2116517,.15771118,.27955856,.45267046,.39809628,.57981718,.12213102,.73209643,.48730473,.61192398,.72860078,.07829725,.23109097,.40713526,1.399768,.39585974,.10726656,.31717934,.85709402,.46836318,.14516921,.40690846,.71211487,.48891301,.30321659,.37688945,.22868665,.050191,.38206703,.29841744,.39999499,.21264539,.70102228,.31835534,.51878338,.45984288,.34102943,.18455159,.51495702,.68791811,.9572092,.30761058,.04885577,.15654446,.27505449,.70717747,4.0197314,.36497229,.12939142,.55629025,.33328171
84,.29550133,.14829865,.41461182,.23124169,.16416275,.11754868,.21970977,.8411151,.17987448,.0818422,.21852327,.16365624,.15703493,.3495368,.07901281,.11630029,.07623338,.10086778,.20623994,.20457386,.20683409,.44186301,.41970303,.49179234,.07586534,.51521424,.60423897,.29580293,.67801852,.02514376,.62757598,.52803741,1.4751855,0,.15064023,.36099316,.83727414,.58856674,.01738657,.20413012,.36706306,.13106752,.16796529,.44555397,.27220153,.05329529,.49572563,.0586755,.11180752,.71631116,1.1074759,.31215303,.46688875,1.0511367,.45701361,.22411938,.87785473,.23075768,.86835989,.28219734,.04377538,.24758503,1.4750678,.50390721,.7787827,.42346539,.15241263,.64363614,.6153771
