year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.3243,.10796,.2483,.26281,.15858,.07715,.14557,.40342,.15742,.10518,.08847,.09913,.15482,.30454,.04705,.08575,.04608,.11118,.18629,.09528,.17067,.2807,.21413,.32271,.07260937,.16694063,.13448,.05785,.35927997,.02331,1.002041,.10231,1.128499,.01,.09223,.54970359,.52463906,.31105755,.06457981,.02,.0802,.01651077,.27697923,.3125,.10696,.07501,.09834,.21478,.06511,.13827,.15815,.0526,.30654,.23096,.15095,.1954,0,.0845,.13945001,.03582,.03709,.1171,.0606,.0136,.02405,.27573,.0308,.34776,.1435
76,.2255203,.06557742,.22300808,.22679779,.14108437,.05919172,.14488882,.38105597,.14587192,.09800223,.06521725,.09463512,.11163594,.22660548,.03212027,.09568041,.0664531,.07025408,.18042206,.10240045,.09605854,.23715873,.22701552,.16398442,.07138369,.18609683,.10318729,.12668829,.19209668,.00568014,.80485185,.0128817,1.106616,0,.05835174,.26478785,.5251892,.29200265,.088318,.1699595,.16310629,.67563551,.15196309,.25231937,.04081875,.06491652,.06973693,.1389878,.03726879,.01315419,.17907874,.04240209,.37464792,.25953438,.13802146,.10655292,0,.02298375,.18338604,.05313806,.00082121,.16406968,.03458932,.09563666,.15447351,.26712017,.05453209,.33497209,.24733011
77,.20390042,.07604045,.22302595,.22239207,.11059201,.10737483,.11588441,.31582157,.12079983,.0677639,.11203653,.07170855,.11121511,.24272436,.04270292,.09819381,.06666281,.054117,.16637471,.07435056,.05638132,.19687912,.18868102,.27819633,.00162681,.34037618,.10307564,.14525906,.30290233,.02780677,1.1641431,.12246106,1.1904803,.65276308,.02073541,.74646481,.50363425,.34960227,.03390987,.01178533,.05322953,.07333547,.11768583,.18988476,.07994688,.03855548,.10480537,.08208877,.03252446,0,.30354487,.07239336,.2267741,.09407676,.15019224,.2374865,0,.09647034,.12536555,.05173079,.00690093,.12284514,.02620581,.16959865,.09278122,.21457229,.0405666,.33491608,.12625335
78,.22343548,.05610284,.17595239,.19037549,.13659606,.07988144,.15716136,.33134718,.10923472,.08764184,.084137,.08503017,.0875993,.17698794,.03769017,.05364156,.04374291,.05009428,.17816099,.04190521,.07902443,.2200373,.17395441,.23174397,0,.12881959,.04303778,.09971983,.20467538,0,.92131038,.26982517,1.0870615,.06055538,.0618129,.33186169,.49886942,.33600193,.05904511,0,.14680147,.0209545,.03384686,.19677741,.05510854,.04992483,.13976506,.19637843,.06503103,.02096143,.19806995,.01395543,.19390235,.1596217,.12719261,.08084378,.06453581,.01876751,.17255894,.0328883,.00090114,.11695559,.1504165,.04794794,.01644615,.21522023,.01932112,.3003139,.17416764
79,.16611398,.07998752,.2006792,.15514967,.11117173,.0855343,.11136781,.33441064,.09399862,.06589575,.06905167,.07103871,.07714245,.18346525,.03030698,.06134485,.03204377,.04919581,.15428129,.08811788,.07385158,.16448572,.18019579,.24537631,.00832759,.14926732,.08659575,.06590927,.14869206,.00736077,.70333859,.00656836,.9875915,.07482125,.01842379,.32080446,.55471426,.43867519,.03052821,0,.07255146,.30596274,.04637603,.18563222,.08484638,.04184373,.18183981,.0606071,.05649424,.07941547,.41289529,.00992283,.28243599,.29826195,.11470322,.08084794,0,.01754735,.05380916,.04064351,.00165511,.08432233,.02513261,.03643331,.04806523,.19852466,.0530838,.33686087,.22715658
80,.19941943,.07370207,.19894022,.19415903,.12227049,.09581503,.15024446,.35689874,.09782896,.0809777,.08353838,.06637982,.07461245,.19160043,.03406067,.07344077,.0408525,.04346278,.17440102,.07742471,.07786391,.22892292,.18480781,.207785,.00315785,.17419679,.11184081,.09318498,.20385506,.03464725,.9922425,.00986098,1.1867034,.68464323,.01992376,.41200054,.58409108,.39351817,.02841605,.03798525,.39454288,.06101753,.11317788,.19168857,.09100326,.04105033,.21021808,.10866536,.04086815,0,.30488841,0,.32571641,.16502238,.11166207,.15807357,0,.01955949,.11735444,.04954739,0,.11887909,.03506804,.01228115,.1305043,.2629202,.02640744,.39946033,.20076654
81,.20343497,.08746076,.24515808,.18797613,.14192066,.13188504,.16932724,.42103493,.14488165,.10248192,.11871741,.09256289,.11017718,.20066718,.05850567,.0761559,.0705597,.04098829,.22680422,.06327244,.10443618,.25943694,.26125765,.22690791,.02172778,.26631731,.18842366,.15274434,.2860383,.0201579,1.1592923,.1417092,1.4312562,.15237162,.00669763,.17286381,.6820673,.35987975,.12431541,.22993443,.04053442,.02754364,.09839019,.20851813,.09024168,.05355326,.28449289,.18845786,.06171159,.10023217,.79240042,.05232921,.29574636,.4512427,.11389185,.083438,.0080767,.02552667,.20968756,.0723089,.06836993,.09166217,.0097151,.01882863,.14023399,.25630721,.04875329,.3876874,.24332916
82,.23408749,.09042971,.20639213,.19255496,.07641645,.08679043,.14283497,.55391308,.1093278,.0662568,.12213697,.10270439,.10056342,.22365924,.06374287,.08638408,.05794762,.06570223,.16428272,.08645174,.10323953,.26086058,.23506563,.37825631,.0159601,.25433957,.22548861,.19633599,.28473156,.01284611,.73629013,.04729058,1.152871,.07193552,.13509442,.4552775,.64067554,.37580579,.07183501,0,.02946421,.16571203,.12047819,.21935825,.07591443,.04559994,.24868183,.09908167,.08025916,.04676856,.60781591,.02236219,.25242595,.17212129,.14771114,.17259272,.09174364,.13849817,.35320013,.10806874,.02523345,.11548178,.09819573,.0712996,.11125259,.28601407,.05130073,.38294518,.59002292
83,.20437641,.07925189,.17998269,.17212665,.13608751,.10760964,.11045914,.43072542,.13880175,.05300268,.08375327,.07639567,.08790323,.18888991,.0431303,.08850279,.04546743,.05126863,.172475,.06948412,.10719459,.23832635,.22474641,.24357806,.01838972,.22635835,.24774876,.23164954,.30848082,.01415233,-.01384257,.15045535,1.0680723,.20964015,.11386523,.37893174,.60023462,.33543716,.0350932,.01547162,.107096,.04974941,.05643887,.23381322,.10396318,.03715877,.28568008,.13364826,.09490284,.21445426,.47162028,.04819334,.20012641,.33172195,.15700115,.07457471,.0025413,.20952526,.22754885,.09697047,.02256512,.07802516,.11042128,.05257977,.09855155,.20666118,.04960784,.4906309,.35981725
84,.18241631,.09397219,.21292601,.10738626,.09819809,.10000746,.12861119,.33348374,.16277057,.05047624,.1005359,.05336646,.08019839,.17197289,.02752153,.09020735,.0480408,.04305703,.20432549,.07564745,.06988972,.21371685,.1997073,.26786599,.01311759,.13655385,.08066679,.08794806,.20428263,.0016278,-.36535425,0,1.0244673,0,.09232534,.27655001,.53853848,.38189163,.08288567,.37182192,.02325144,.07495489,.20001531,.25882778,.11838181,.02466699,.29607698,.07121741,.09398991,.01045977,.22910141,0,.29626689,.19873297,.15306795,.1465147,.00153636,.0046295,.19017381,.07316574,.01627356,.06133827,.08212917,.01514432,.05468536,.23676073,.03468728,.53927868,.14334064
