year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.59876,.18622,.70714999,.7925,.41707,.2979,.40903,1.27497,.29396,.23764,.19261,.23885,.28787,.78106999,.17715,.13629,.08924,.28394,.31919,.42523999,.48163,.74605,.53547,.8426,.68135,1.19011,2.0985849,.71817512,1.80713,.1472,1.0150379,2.68084,1.8624521,.4253,.53469,1.2305545,1.227443,.56696585,.10955661,1.00337,.46221,.9145969,.59001307,.63882,.33528,.11624,.51008,.24035,.50342001,.86284001,.99623999,.70515,1.06266,.65681999,.65831999,.39866999,2.16063,1.11039,2.29438,.68340001,.34776,.64619,.25986,.28225,1.16841,.74770998,.23540001,.73819,.97507
76,.53149086,.25259811,.59679562,.81116628,.23548617,.14900475,.4276515,1.2222991,.33106774,.27255979,.27707477,.22526201,.33977268,.64495675,.10392415,.14615537,.13491196,.33092196,.36526281,.2907954,.31673414,.59556349,.55820563,.70349144,.63765669,1.1625397,1.4422713,.71506392,1.3997555,.12283398,.87251141,2.7732254,1.5822693,.71480161,.50343843,.24426839,1.0971727,.56474838,.04229013,.3582365,.52159543,.39993002,.70595277,.54537995,.47161699,.07776592,.43800513,.37422866,.5560659,.40185169,1.5662968,.88623045,1.1409327,1.0719713,.54084398,.31929811,2.7060863,1.5313248,2.1927179,.60098792,.24278822,.59391462,.4860501,1.4212425,1.0507432,.63131926,.17218869,.57599451,1.0876777
77,.4652889,.19413157,.66232675,.73233189,.20222413,.21394829,.33657203,.82422736,.22783295,.1741406,.22382182,.2193386,.22277071,.46584927,.13064605,.13767212,.12755624,.29423531,.27342174,.31035367,.17313987,.50304365,.45355054,.68917518,.38154625,1.4694342,1.6178967,.60966384,1.2349935,.17118286,.90442949,3.3843365,1.6275001,.51902625,.54878673,.19496753,1.0544321,.63278783,.25082471,.52265392,.47733696,.22494815,.70841725,.56697455,.58404711,.08951372,.41125635,.45458709,.3502754,.37793939,1.7265485,.57165686,1.0780269,1.0249248,.55437293,.39132336,2.2328633,1.2583201,2.4688663,.7603776,.18111162,.3633124,.20473067,.27431733,.76901907,.70089358,.24154075,.53242921,2.0751358
78,.43466927,.19052628,.51978139,.5558542,.28882869,.35091666,.36902289,.93457159,.18324201,.15359935,.16692918,.2048122,.16248314,.48650064,.11326524,.0692111,.10617161,.24904805,.30636618,.38936383,.29366507,.66280838,.53014791,.76945909,.40569643,1.2311931,1.6058596,.89979416,1.0139227,.06555655,.67508534,4.3431482,1.5384687,.0906254,1.2957781,.22031751,.94337051,.76532391,.10316339,.37874128,.49538983,.41331218,.93747494,.57525019,.33532786,.05831859,.40618885,.21309537,.32664434,.54203094,1.5257477,.57159791,.85235315,.6313588,.54203717,.30585897,1.6292776,1.2509343,2.3279395,.66721244,.13072178,.39312736,.41831319,.35907181,1.4752193,.47694979,.13415139,.5934713,1.4587773
79,.4035086,.16858114,.50942164,.64047499,.18006597,.2909674,.38519087,.9976775,.25038383,.13990416,.24032727,.21545672,.21255775,.52175309,.12737787,.0760952,.10765057,.25412281,.27577952,.27953146,.26853972,.52683512,.46941066,.73950822,.45513588,1.3882,1.2390548,.97257859,1.2054647,.04978136,.72171653,2.8970372,1.627363,.20424838,.61229498,.07214071,1.0384947,.7896999,.19358827,.34579715,.97368644,.90912619,.61975274,.54562245,.54270661,.1057277,.65709577,.35523547,2.1400146,.43658484,1.5782725,.66538326,.76151282,.86638115,.5078273,.29857978,2.0985773,.90671737,2.9466165,.71923608,.11142708,.33808374,.38321245,.52294017,1.4415571,.721031,.17799905,.74519111,1.8121103
80,.45390917,.21844344,.6103256,.57665987,.40134646,.21855173,.29030214,1.0038004,.205597,.12751302,.25839171,.23374035,.20751984,.48573129,.12298191,.10315086,.11507623,.26267595,.28297763,.29041254,.27506454,.65396559,.53614747,.94618641,.42129401,1.1354036,1.2423354,.87649363,1.3927632,.0980587,.69678713,3.2278254,1.7092965,.00943355,.6058208,.14139574,.9903247,.83963483,.2071834,.22377109,1.0091746,1.2515234,.89990208,.69270727,.81749271,.10344481,.60198433,.29593971,6.5820312,.46775991,2.0706184,.83812474,.84714968,.80142732,.64926336,.25440866,3.4124089,.81534285,2.6001336,.86260284,.17358918,.39992503,.34808692,.87162083,2.3544154,.54745359,.15444631,.6228855,2.3286446
81,.45102725,.22244468,.64208476,.9452271,.36166438,.33748451,.39707875,1.2503718,.41740062,.14582847,.26404553,.27341932,.20801941,.42642219,.14629761,.10527186,.12425063,.23254924,.28140783,.2874359,.36842765,.70112011,.64133652,1.6400481,.33582428,1.192273,1.545268,1.170235,1.4419467,.1421845,.73763991,3.4940245,1.8267152,.0541271,.91680032,.11230504,1.0168626,.9285972,.09107601,.43244961,1.0539626,.45252009,1.2225881,.57412647,.46884898,.07607775,.61389149,.194411,.37599791,.52426893,1.7382957,.56962596,1.2698516,.79798791,.67143114,.4276516,1.7436294,.65827122,2.5653045,.70088611,.11037016,.35161249,.31181383,.80759653,1.2721981,.68912958,.2012185,.78503992,1.7841612
82,.46569373,.17975546,.53754138,.71035906,.26901893,.29593227,.3784947,1.0375013,.25358256,.13112641,.2392375,.22997043,.19920486,.52212518,.15117342,.10139686,.14375703,.2234397,.25061253,.22822989,.32699442,.58523314,.56683456,.70887945,.37051151,.90287475,1.5385765,.59175726,.96490818,.06486775,.45281957,4.0299699,1.4676676,.12534877,.81349491,.22614175,1.0051013,.73875999,.1763878,1.7426585,.69019327,.43012848,.95075295,.57915449,.36474497,.06984302,.50479617,.35062901,2.035428,.79697991,2.5091887,.9944383,.89814248,.96789075,.57948072,.27405181,2.9354175,1.4773396,2.5628721,.72954891,.14225044,.26811429,.43302978,.50660541,1.4709847,.68995981,.21126208,.69508493,2.7709895
83,.43838037,.21952863,.45426169,.57678303,.23027501,.23743511,.34299159,1.1788623,.21783064,.08891036,.25769755,.18319943,.22746213,.45050141,.10774233,.10559638,.13285541,.19667137,.22349349,.18630804,.31285437,.57640913,.59184938,.70674783,.44714724,1.2120696,1.1478369,.91402259,.7725566,.09532921,.39662178,3.6488887,1.5507352,.06719236,.46806881,.17146752,.82665723,.86296347,.09338777,.74512484,.55767454,.30852252,.55247351,.57278981,.28746779,.07302472,.51947085,.26185557,.44016042,1.2594944,2.3820855,.70233691,.73581959,1.1740368,.55664014,1.7533007,1.9567909,.73538479,2.5956549,.76976903,.13444928,.19485166,.38821104,.82734177,1.3057466,.52567631,.22754901,.68709878,3.5143999
84,.38850063,.21932712,.52005864,.45379043,.41990387,.43160308,.31279571,1.1307671,.28659895,.10663166,.30860117,.22808664,.18209434,.46198578,.10648954,.13241619,.14974795,.2422076,.23041583,.28850621,.2858687,.61490289,.65577958,.77258677,.34651809,1.5082736,1.3568783,1.1330217,.90795623,.02140853,.34683383,3.6285924,1.4716818,.1973395,.93598258,.12529567,.85292903,.96323704,.09129593,3.142945,.45449394,1.0036299,.56664345,.58988509,.41151773,.09478222,.64765913,.37892639,.71389373,1.7125938,1.9754,.88587007,.82753388,.73117269,.72360134,.39147028,2.9788045,.89269981,2.8630934,.76516292,.25012615,.18155393,.35716184,2.8460537,2.2371628,.57448277,.30359536,.68039277,1.9454173
