year,xx_bread,xx_cereals,xx_biscuits,xx_beef,xx_lamb,xx_pork,xx_bacon,xx_poul_oth,xx_fish,xx_butter,xx_oil_fats,xx_cheese,xx_eggs,xx_milkfres,xx_milkprod,xx_tea,xx_coffee,xx_softdrin,xx_sug_pres,xx_swe_choc,xx_potatoes,xx_oth_vegs,xx_fruit,xx_oth_food,xx_canteen,xx_oth_snac,xx_beer,xx_winespir,xx_cigs,xx_othtob,xx_rent,xx_mortgage,xx_ratesetc,xx_repair,xx_diy,xx_coal,xx_electric,xx_gas,xx_oil_oth,xx_furnit,xx_furnish,xx_elec_app,xx_othhheq,xx_consuma,xx_petcare,xx_postage,xx_telephon,xx_domservs,xx_fees_sub,xx_menouter,xx_womouter,xx_kidouter,xx_othcloth,xx_footwear,xx_chemgood,xx_p_servs,xx_motorveh,xx_maintmot,xx_pet_oil,xx_tax_ins,xx_railfare,xx_busfares,xx_othtrav,xx_aud_vis,xx_rec_toys,xx_book_new,xx_garden,xx_tvlicen,xx_entertai
75,.57546181,.29707091,.59854727,1.87649,.42315,.33336,.40575,1.16513,.28698,.29637,.20639,.27111,.33086,.83592,.16226,.14881,.13732,.30648,.33588,.45592,.62390001,.83166,.63166,.93952999,.94340936,1.8089206,1.91818,1.17677,1.76959,.15611,.82933311,4.35997,2.2102969,.24002,.31869,.93225661,1.2385277,.71625811,.42215754,.33967,.68188999,1.0514569,1.587223,.7921,.35486999,.13563,.54561,.36785,.55016001,.46362,1.82554,.30730001,.93658001,1.22421,.8118,.4021,4.24919,1.57816,2.89201,.91418001,.75776997,.62965998,.2185,.39697,1.77159,.85695997,.21665,.64798,2.30314
76,.50365999,.23597027,.5910999,.6071855,.28551657,.25581647,.30354625,1.0552884,.29370794,.2249525,.25455064,.26049316,.25944979,.58078435,.09813197,.12642496,.15647609,.36817231,.33212264,.39064516,.35251376,.61476191,.55263769,.75199052,.68842173,1.4910151,1.6417206,1.1123772,1.5287819,.21064669,.79101826,3.1093573,1.841754,.87670069,.45783155,.18859653,1.1184709,.51905889,.14618919,.68400223,.25848657,1.1802008,.55265607,.77940435,.52063569,.1126483,.46007191,.46065671,.73920429,.56742783,1.4941552,.41873848,.78739702,.76635876,.66130311,.58069138,2.7988468,1.9201507,2.5589566,.69928746,.28831497,.4957407,.69695415,.71700378,1.6216535,.76517346,.25777259,.62716646,3.0256193
77,.51274427,.21674825,.60239171,.52373323,.28543314,.21950588,.36637,1.384777,.26665398,.15296584,.22524853,.25870254,.2287227,.58030016,.1151234,.12239846,.19043969,.29972989,.32036063,.28013858,.14885902,.50447174,.46716547,.85272372,.45928709,1.7999129,1.4721928,1.1873656,1.3802407,.19917455,.54335141,6.0088438,1.7880233,.45820784,1.0210022,.23559301,.95636778,.68471254,.20318808,2.8410145,1.3630551,.29750758,.62819473,.62681252,.52323938,.11093809,.43774575,.42556186,.59801854,1.208258,1.6208057,.40856545,1.3267262,.81340091,.63973362,.47331556,2.2635355,1.2923849,2.8400407,.88651461,.23954285,.35632851,.16979923,.39596532,1.4464935,.71928793,.34049701,.61696069,2.961317
78,.43903926,.19308672,.56074135,.88339703,.2617182,.21598011,.34341683,1.1794828,.25251458,.18787983,.19239597,.23401563,.1583738,.47308082,.15080938,.08891804,.09450638,.24547952,.30474176,.35638927,.27252432,.73317556,.58121182,.7384127,.44495605,1.610735,1.391621,.94741323,1.0555192,.06591198,.62033246,3.7509249,1.6000338,.03273922,1.1343357,.3969519,1.0851414,.68705097,.38970138,1.462165,.5687438,.49580523,1.8938293,.71005507,.45139905,.11294296,.5264968,.48469394,1.8682609,.96927077,2.1073488,.31211588,.93455197,.83674722,.76068931,.52443009,4.1633255,2.6715577,2.3714463,.76767318,.26406784,.49044083,1.1297437,1.1038858,2.6195368,.83794407,.22142241,.57715272,3.639924
79,.44719634,.17593097,.59006549,.55372257,.1788097,.35509974,.45031245,1.4282498,.20440692,.17494563,.26437949,.23747154,.17208364,.53357126,.13376539,.13331786,.16699031,.21881855,.29424923,.36429559,.27385238,.69170014,.66292043,.84737801,.40512594,1.7084287,1.8274063,1.4863132,1.3992244,.11691118,.85748734,4.4950971,1.7561502,.65405272,.90849035,.21356321,.90513118,.71747427,.25241952,.80866343,1.0273602,.34198015,.96583094,.60282841,.36398632,.06770806,.63915641,.34031347,.59768717,.57908518,1.82811,.56680653,.83882415,.97894495,.6117988,.49735419,2.7581696,1.3921529,3.1322023,.96350513,.38098734,.28396879,.3561949,.64535462,1.6991429,.62878501,.2194562,.64687951,2.3485089
80,.48946978,.23253753,.56651701,.66478681,.35709449,.43945659,.42472663,1.31066,.29362186,.19266941,.24610621,.27133875,.22589288,.59760373,.1338553,.11071746,.11931623,.22066246,.3801208,.34827607,.27270076,.77624355,.68370158,1.0266541,.47689082,1.8993458,2.0465428,1.2489344,1.509125,.06213358,.53056245,3.5389094,1.8374988,.5100587,.67081272,.14895785,.9480732,1.003963,.11942582,1.1385915,.71906927,.91943337,.87754567,.64626355,.58750802,.11284965,.75602178,.40947604,.42874283,1.5202653,3.390257,.72606935,1.5000231,1.037509,.75721784,.4699785,1.688996,.90244588,2.8874554,.78746273,.80115557,.63649379,.362871,2.0891937,2.1767064,.74349477,.26951394,.59267341,2.1558701
81,.46033987,.19932906,.54466291,.98903221,.33540128,.48830693,.39843263,1.0898267,.24365336,.13185895,.24399545,.2307298,.21555618,.50478043,.13914714,.08215149,.14075895,.26235145,.24715741,.3002,.36804606,.70427733,.77485672,.90576874,.39151551,1.8832164,2.047627,1.3896952,1.0646249,.10380333,.76674225,3.5248332,1.7408487,.03935219,.96035682,.22651823,1.0854331,.90445382,.13041331,.67057983,.67006104,.55394747,.92704805,.59762319,.42470765,.13250584,.6695452,.48739756,1.0696725,1.1763196,2.8262676,.53708923,1.1096856,1.0410381,.68731355,.56476209,3.0863902,.84218918,3.6590209,.93266084,.29879486,.39331107,.59564337,.74962399,1.9560479,.84865513,.24161526,.66529444,1.9848383
82,.47988399,.2116003,.54993229,.4023564,.14944778,.35442618,.3513249,1.1451576,.26448462,.11169718,.26200019,.29987668,.15970557,.56902171,.15208519,.11805523,.17430901,.28814717,.27925435,.28299745,.27085126,.57176164,.63273637,.88745518,.47414053,1.6748714,1.499864,1.3959065,.86871821,.07621232,.49450315,3.9822011,1.6585529,.05349926,1.6356445,.1283068,1.1168148,.83603239,.16220522,.44711738,.28053633,.52911336,1.0473478,.68420319,.49689145,.07752801,.63457757,.2927838,.83263689,.57426481,3.3106689,.6835735,1.2927009,1.4785794,.9307353,.36045547,3.1189963,.73102122,2.8452653,.95559169,.44114757,.45576704,1.2404143,3.7567395,2.1951631,.72432602,.47811944,.55488568,5.780496
83,.39023112,.22008964,.60123283,.54403448,.24585418,.27928058,.32764271,1.146834,.35345927,.09325698,.2414184,.23589438,.18215608,.43278293,.15113957,.11128222,.14964683,.26412078,.2258756,.24201157,.37502406,.77011997,.85642631,.72035126,.43621104,1.7416415,2.0047394,1.1264446,1.1334012,.15534368,.32841234,4.4998112,1.6370827,.09140579,.59008485,.08440142,1.0119869,1.0728681,.01227071,.3540013,.80834861,.27864993,.77742768,.63882444,.37421085,.10517746,.628222,.49469275,1.2725968,.84359931,2.3570656,.44673565,.61727923,.56131199,.83366474,.4589411,3.0954991,.821386,2.8680018,.8509253,.3224502,.25551048,.40605139,.70636743,2.3653194,.70745771,.34084534,.65381882,3.394738
84,.42421861,.18286189,.59312,.46139037,.15225785,.25136686,.39691915,1.1986467,.26466295,.11108671,.27831547,.28713467,.13846557,.38962892,.13628613,.12316003,.11185648,.24208842,.24482206,.34723866,.27759512,.58590952,.59593214,.90781222,.49088183,2.2636795,1.5223019,1.2243011,1.057571,.09364234,.45145336,3.6617365,1.5577615,.26354794,.64750567,.1099442,.98999302,.79539271,.07435201,.25666064,2.1681912,1.9476823,.86732738,.74007063,.4939673,.08230148,.63081094,.25939153,.48979355,.9376922,2.2784045,1.075196,.85501918,1.1597156,.8507729,.5570485,5.6344157,1.1413102,3.7358074,1.029148,.13933358,.27120849,.76538338,1.2009481,2.3029097,.67079879,.33774454,.69826094,3.3771233
